Table Number,Players,Pages,Total KC,Average KC/Player
11,73454,2939,31961443,435.12188580608273
12,69649,2786,60481525,868.3760714439547
13,321572,12863,84390223,262.4302582314381
14,30707,1229,972619,31.674178526068975
15,44222,1769,10537205,238.27970241056488
16,104856,4195,77933609,743.2441538872358
17,89002,3561,32945736,370.16849059571695
18,9129,366,949814,104.04359732719904
19,29251,1171,4908724,167.81388670472805
20,43250,1730,7653345,176.95595375722544
21,72039,2882,25846417,358.78367273282527
22,55457,2219,14440928,260.39865120724164
23,53860,2155,7311140,135.74340883772743
24,136437,5458,55486442,406.6817798690971
25,190448,7618,75649576,397.21906242123833
26,137438,5498,56574572,411.6370436123925
27,3501,141,369413,105.51642387889174
28,148761,5951,57797091,388.5231411458648
29,105214,4209,43492774,413.37439884426027
30,74360,2975,18016859,242.2923480365788
31,182509,7301,7451073,40.825783933942986
32,64221,2569,19181692,298.6825493218729
33,228573,9143,66031384,288.88531891343246
34,215512,8621,287691938,1334.923057648762
35,56036,2242,22058837,393.65473981012207
36,66364,2655,15731300,237.04568742089086
37,29279,1172,112492,3.8420711089859627
39,53298,2132,1343386,25.20518593568239
40,30696,1228,6735036,219.41086786551995
41,32643,1306,7967830,244.0900039824771
42,183230,7330,4974001,27.14621513944223
43,8046,322,801781,99.64963957245837
44,13889,556,1536768,110.64641082871337
45,17621,705,8227675,466.9244083763691
46,96293,3852,69429035,721.0185060180906
47,3988,160,32930,8.25727181544634
48,45573,1823,890520,19.540517411625306
49,55059,2203,16743445,304.1000563032383
50,18889,756,4193655,222.01572343692095
51,222136,8886,124283866,559.4944808585731
54,183343,7334,205785181,1122.405442258499
