Table Number,Players,Pages,Total KC,Average KC/Player
11,73624,2945,32046568,435.273389112246
12,69874,2795,60730547,869.1437015198786
13,322215,12889,84572862,262.47338578278476
14,30841,1234,977122,31.682565416166792
15,44325,1773,10565511,238.36460236886631
16,105127,4206,78120362,743.104644858124
17,89264,3571,33039917,370.1370877397383
18,9188,368,958742,104.34719198955159
19,29349,1174,4925572,167.82759208150193
20,43346,1734,7668968,176.92446823236284
21,72177,2888,25892454,358.73552516729706
22,55588,2224,14479689,260.4822803482766
23,54005,2161,7328562,135.70154615313396
24,136740,5470,55584887,406.50056311247624
25,190872,7635,75785634,397.0495096190117
26,137722,5509,56675276,411.51940866383
27,3520,141,372140,105.7215909090909
28,149092,5964,57952309,388.7016674268237
29,105503,4221,43617474,413.4240163786812
30,74624,2985,18088077,242.38953955831903
31,183083,7324,7482680,40.870424889257876
32,64372,2575,19223764,298.63549369290996
33,229021,9161,66170656,288.9283340829007
34,215967,8639,288342029,1335.1207777114096
35,56185,2248,22118888,393.6795941977396
36,66522,2661,15775114,237.14130663539882
37,29398,1176,113148,3.8488332539628547
39,53452,2139,1347390,25.20747586619771
40,30877,1236,6776637,219.4720018136477
41,32701,1309,7983271,244.12926210207638
42,183659,7347,4986280,27.149663234581478
43,8104,325,806639,99.5359081934847
44,14008,561,1556077,111.08488006853227
45,17704,709,8262819,466.72045865341164
46,96531,3862,69600033,721.0122447711097
47,4006,161,33112,8.265601597603595
48,45684,1828,892648,19.53961999824884
49,55156,2207,16783460,304.290738994851
50,18946,758,4206389,222.01989865934763
51,222727,8910,124914588,560.8416940918703
54,183672,7347,206267061,1123.0185384816411
