Table Number,Players,Pages,Total KC,Average KC/Player
11,79426,3178,34613821,435.79962480799736
12,75438,3018,67344374,892.7115512076142
13,339133,13566,89619602,264.26093007758016
14,35345,1414,1125051,31.83055594850757
15,47113,1885,11318168,240.23450003183834
16,112071,4483,83487482,744.9517002614414
17,95739,3830,35614995,372.0009087205841
18,11050,442,1201386,108.72271493212669
19,32259,1291,5438451,168.58709197433274
20,46203,1849,8159202,176.5946367119018
21,77141,3086,27451288,355.85859659584395
22,59568,2383,15566292,261.3197018533441
23,57993,2320,7874646,135.78614660390048
24,144193,5768,58337741,404.5809505315792
25,201695,8068,79546806,394.3915615161506
26,145261,5811,59475237,409.437061565045
27,4446,178,462987,104.13562753036437
28,158104,6325,62323909,394.19564969893236
29,114139,4566,47695613,417.87305828857797
30,82057,3283,20177786,245.8996307444825
31,200174,8007,8408522,42.006064723690386
32,68492,2740,20454924,298.6469076680488
33,242178,9688,70428408,290.81257587394396
34,228647,9146,307033133,1342.8259850336983
35,60431,2418,23845450,394.5896973407688
36,71697,2868,17115717,238.72291727687352
37,33436,1338,132903,3.9748474697930374
39,58566,2343,1482250,25.309053034183655
40,36447,1458,8160516,223.90089719318462
41,34824,1393,8513943,244.48492419021363
42,195949,7838,5345321,27.279144062995982
43,9548,382,939082,98.3537913699204
44,17245,690,2045998,118.64296897651494
45,19856,795,9324989,469.63079170024173
46,102840,4114,74380527,723.2645565927654
47,4615,185,38806,8.408667388949079
48,48982,1960,956661,19.53086848229962
49,57918,2317,17842290,308.0612244897959
50,20535,822,4561276,222.1220355490626
51,240044,9602,143765058,598.9112745996567
54,196095,7844,221866942,1131.425798720008
