Table Number,Players,Pages,Total KC,Average KC/Player
11,80806,3233,35207878,435.70870974927607
12,76494,3060,68626385,897.1472925981122
13,342138,13686,90908508,265.70713571716675
14,36371,1455,1158413,31.849907893651537
15,47694,1908,11470386,240.49955969304315
16,113572,4543,84623827,745.1117088719051
17,96907,3877,36102976,372.55281868182897
18,11339,454,1241332,109.47455683922745
19,32805,1313,5539836,168.87169638774577
20,46730,1870,8245392,176.447506954847
21,78197,3128,27775483,355.1988311572055
22,60397,2416,15809342,261.75707402685566
23,58781,2352,7983357,135.81526343546383
24,145729,5830,58874436,403.9994510358268
25,203834,8154,80275244,393.82656475367213
26,146815,5873,60026222,408.856193168273
27,4608,185,482348,104.67621527777777
28,159841,6394,63195757,395.36637658673305
29,115871,4635,48559683,419.08400721492006
30,83539,3342,20597474,246.5611750200505
31,203670,8147,8593308,42.192311091471495
32,69235,2770,20676722,298.64551166317614
33,244797,9792,71305608,291.28464809617765
34,231092,9244,310687165,1344.4306380142973
35,61351,2455,24202560,394.4933252921713
36,72799,2912,17402484,239.04839352188904
37,34228,1370,136764,3.995676054692065
39,59558,2383,1509272,25.341213606904194
40,37512,1501,8433584,224.82362977180637
41,35219,1409,8622901,244.8366222777478
42,198327,7934,5414850,27.30263655478074
43,9821,393,964977,98.25649119234293
44,17848,714,2137331,119.75184894666069
45,20236,810,9518359,470.3676121763194
46,104106,4165,75363862,723.9146831114441
47,4733,190,39937,8.437988590745826
48,49614,1985,969411,19.539061555206192
49,58541,2342,18068095,308.6400129823542
50,20877,836,4640757,222.2904152895531
51,243326,9734,147795976,607.3990284638716
54,198394,7936,225563806,1136.948728288154
