Table Number,Players,Pages,Total KC,Average KC/Player
11,76426,3058,33284310,435.51029754272105
12,72721,2909,64112796,881.6269853274845
13,331103,13245,87068923,262.9662763550919
14,33056,1323,1047801,31.69775532429816
15,45822,1833,10960900,239.20605822530663
16,108638,4346,80826888,744.0019882545703
17,92769,3711,34383567,370.6363871551919
18,10148,406,1087603,107.17412297989752
19,30822,1233,5188315,168.3315488936474
20,44838,1794,7916875,176.5661938534279
21,74726,2990,26666677,356.8594197468083
22,57424,2297,14974098,260.76375731401504
23,56138,2246,7629661,135.90902775303715
24,140558,5623,56994508,405.48747136413436
25,196427,7858,77706129,395.5980033294812
26,141583,5664,58114105,410.4596243899338
27,3976,160,412654,103.78621730382294
28,153720,6149,60136325,391.206902159771
29,109805,4393,45566613,414.9775784344975
30,78467,3139,19126644,243.75398575197218
31,191549,7662,7945097,41.478143973604666
32,66601,2665,19861881,298.22196363417964
33,235793,9432,68298281,289.6535562972607
34,222439,8898,297896967,1339.2299327006506
35,58305,2333,22966232,393.8981562473201
36,69102,2765,16424253,237.68129721281585
37,31492,1260,123148,3.910453448494856
39,55962,2239,1412787,25.24547014045245
40,33712,1349,7458467,221.2407154722354
41,33814,1353,8259780,244.27101200686107
42,189864,7595,5168739,27.2233756794337
43,8817,353,872751,98.98502892140183
44,15691,628,1814279,115.62545408195781
45,18833,754,8800781,467.30637710401953
46,99685,3988,72029527,722.571369814917
47,4311,173,35949,8.338900487125956
48,47394,1896,925562,19.529096510106765
49,56740,2270,17347796,305.7419104688051
50,19785,792,4388017,221.7850391710892
51,231572,9263,133194682,575.1761093741903
54,189935,7598,213008014,1121.478474214863
