Table Number,Players,Pages,Total KC,Average KC/Player
11,67595,2704,29341057,434.07141060729344
12,63372,2535,52881464,834.4610237959982
13,300540,12022,79416725,264.2467724762095
14,26776,1072,841958,31.444502539587692
15,41413,1657,9835336,237.49392702774492
16,96857,3875,71930897,742.6504744107292
17,80638,3226,29842074,370.0745802227238
18,6865,275,653948,95.25826656955572
19,26464,1059,4409139,166.60894044740024
20,40716,1629,7237315,177.75112977699186
21,66755,2671,24146320,361.71552692682195
22,51396,2056,13302984,258.83306093859443
23,50248,2010,6815098,135.62923897468556
24,127911,5117,52282679,408.7426335498902
25,178022,7121,71333233,400.6989754075339
26,128775,5151,53312146,413.99453310036887
27,2795,112,297182,106.3262969588551
28,138444,5538,53647756,387.50509953483
29,96212,3849,39639459,412.00119527709643
30,66167,2647,15903136,240.34845164507988
31,163088,6524,6471124,39.67872559599725
32,59490,2380,17878083,300.5224911749874
33,214016,8561,61689051,288.24504242673447
34,200889,8036,267097389,1329.5769753445934
35,51455,2059,20275589,394.045068506462
36,61114,2445,14408052,235.75697876100404
37,24883,996,92268,3.7080737853152757
39,48725,1949,1222369,25.08710107747563
40,25601,1025,5440378,212.50646459122692
41,30857,1235,7515244,243.55070162361864
42,169466,6779,4583365,27.045926616548453
43,6359,255,641529,100.88520207579808
44,8507,341,905859,106.48395439050194
45,15310,613,7136186,466.1127367733508
46,89107,3565,64248056,721.0214236816412
47,3420,137,28628,8.370760233918128
48,42159,1687,826537,19.605232571930074
49,52136,2086,15697581,301.08909390824
50,17520,701,3883099,221.63807077625572
51,202428,8098,111030469,548.4936323038315
54,170999,6840,193175367,1129.6871151293283
