Table Number,Players,Pages,Total KC,Average KC/Player
11,55620,2225,24412482,438.91553398058255
12,52889,2116,41762556,789.6265007846622
13,252191,10088,66870990,265.16009691067484
14,19965,799,615842,30.846080641121965
15,35595,1424,8447692,237.32805169265347
16,82281,3292,61774686,750.7770445181756
17,65884,2636,24931715,378.4183565053731
18,4570,183,404583,88.53019693654267
19,22073,883,3654036,165.54324287591174
20,35584,1424,6333677,177.99227180755395
21,57228,2290,20994887,366.86389529600893
22,44050,1762,11665226,264.81784335981837
23,42668,1707,5812799,136.23321927439767
24,109392,4376,45771077,418.41338489103407
25,151135,6046,62228284,411.73972938101696
26,110034,4402,46698289,424.39872221313414
27,2071,83,220277,106.36262675036214
28,119124,4765,46365913,389.2239431180954
29,81222,3249,33794837,416.079842899707
30,55008,2201,13267508,241.1923356602676
31,128514,5141,5026410,39.111769923899345
32,51287,2052,15595890,304.09051026575935
33,184948,7398,53697417,290.3379166035859
34,172806,6913,230270978,1332.5404094765229
35,43594,1744,17282585,396.444120750562
36,51778,2072,12222570,236.05720576306538
37,18099,724,63996,3.535885960550307
39,40128,1606,1000656,24.9366028708134
40,16825,673,3330561,197.95310549777116
41,27286,1092,6660731,244.10800410466905
42,143956,5759,3892902,27.042304593070106
43,4286,172,445860,104.02706486234251
44,3681,148,333776,90.67535995653355
45,12342,494,5717183,463.22986549991896
46,76447,3058,55314639,723.5684722749094
47,2820,113,23404,8.299290780141844
48,36352,1455,717867,19.747661751760564
49,45414,1817,13511193,297.5116263707227
50,14868,595,3266850,219.72356739305891
51,163938,6558,86713611,528.9414961753833
54,141101,5645,160228982,1135.5623418685907
