Table Number,Players,Pages,Total KC,Average KC/Player
11,80410,3217,35041438,435.7845790324586
12,76211,3049,68287648,896.0340108383305
13,341375,13655,90544417,265.234469425119
14,36096,1444,1149511,31.84593860815603
15,47522,1901,11427439,240.46628929758847
16,113161,4527,84309652,745.0415956027254
17,96586,3864,35977637,372.4932909531402
18,11279,452,1231595,109.19363418742796
19,32677,1308,5512513,168.69703461150044
20,46571,1863,8219032,176.4839062936162
21,77934,3118,27686322,355.2534452228809
22,60201,2409,15745652,261.5513363565389
23,58532,2342,7948670,135.80041686598784
24,145344,5814,58729562,404.072834103919
25,203298,8132,80082826,393.9184153311887
26,146444,5858,59876999,408.8730094780257
27,4571,183,478999,104.79085539269306
28,159398,6376,62965282,395.0192725128295
29,115423,4617,48332836,418.74527607149355
30,83117,3325,20485904,246.47068590059794
31,202752,8111,8542599,42.13324159564394
32,69037,2762,20614609,298.6023291857989
33,244123,9765,71066502,291.10940796237963
34,230439,9218,309704892,1343.9777641805424
35,61116,2445,24103932,394.3964264677008
36,72534,2902,17330503,238.92937105357487
37,34033,1362,135740,3.9884817676960598
39,59327,2374,1502003,25.317359718172163
40,37228,1490,8356695,224.47338025142366
41,35084,1404,8592401,244.9093888952229
42,197670,7907,5396260,27.29933727930389
43,9749,390,957651,98.23069032721305
44,17695,708,2112521,119.38519355750212
45,20138,806,9467601,470.1361108352369
46,103769,4151,75107052,723.7908431227053
47,4697,188,39625,8.436235895252288
48,49448,1978,966011,19.53589629509788
49,58370,2335,18008109,308.5165153332191
50,20772,831,4616641,222.25308107067207
51,242463,9699,146627062,604.7399479508214
54,197727,7910,224669028,1136.2587203568557
