Table Number,Players,Pages,Total KC,Average KC/Player
11,81554,3263,35553135,435.9459376609363
12,77116,3085,69340433,899.1705093625188
13,343809,13753,91566400,266.3292700307438
14,36863,1475,1175062,31.87646149255351
15,47963,1919,11536294,240.52486291516377
16,114692,4588,85605801,746.397316290587
17,97519,3901,36362706,372.87816733149435
18,11525,461,1263425,109.62472885032538
19,33089,1324,5588462,168.89183716642992
20,47064,1883,8295347,176.256735509094
21,78811,3153,27967506,354.8680514141427
22,60824,2433,15942217,262.1040543206629
23,59221,2369,8034559,135.67077556947703
24,146523,5861,59166829,403.8057438081393
25,205046,8202,80675021,393.4484018220302
26,147616,5905,60327830,408.68083405592887
27,4706,189,490196,104.16404589885254
28,160687,6428,63638513,396.0402086043053
29,116948,4678,49058965,419.4938348667784
30,84330,3374,20816839,246.84974504921144
31,205544,8222,8696260,42.3085081539719
32,69699,2788,20805604,298.50649220218367
33,246242,9850,71794684,291.56148829200544
34,232509,9301,312800483,1345.3263443565625
35,61828,2474,24398975,394.6266254771301
36,73403,2937,17558027,239.20040052858874
37,34663,1387,138929,4.007991229841618
39,60070,2403,1523255,25.357999001165307
40,38147,1526,8601994,225.49594987810312
41,35417,1417,8675958,244.96592032074992
42,199740,7990,5455132,27.31116451386803
43,9945,398,976619,98.2020110608346
44,18170,727,2186266,120.32283984589984
45,20436,818,9626404,471.05128205128204
46,104843,4194,75914901,724.0817317322092
47,4800,192,40562,8.450416666666667
48,49986,2000,976669,19.53885087824591
49,58798,2352,18158051,308.82089526854656
50,21029,842,4674651,222.29544914166152
51,245049,9802,149933236,611.8500218323683
54,199086,7964,225494864,1132.6505329355152
