Table Number,Players,Pages,Total KC,Average KC/Player
11,74578,2984,32476055,435.4642790098957
12,70883,2836,61925812,873.6341859119958
13,325280,13012,85530954,262.9456283817019
14,31556,1263,999785,31.68288122702497
15,44901,1797,10710916,238.5451548963275
16,106352,4255,79053643,743.3206991876034
17,90558,3623,33507514,370.01163894962343
18,9495,380,1002510,105.58293838862559
19,29798,1192,5010524,168.14967447479697
20,43830,1754,7752335,176.87280401551448
21,73110,2925,26166238,357.90231158528246
22,56199,2248,14667836,260.99816722717486
23,54760,2191,7435183,135.7776296566837
24,138107,5525,56080591,406.066245737001
25,192804,7713,76454037,396.5376081409099
26,139098,5564,57185045,411.1133517376238
27,3667,147,384591,104.8789200981729
28,150720,6029,58702453,389.4801817940552
29,107048,4282,44283116,413.67532321949034
30,76001,3041,18458480,242.87154116393205
31,185903,7437,7638617,41.08926160416992
32,65140,2606,19435212,298.36063862450106
33,231376,9256,66897344,289.1282760528318
34,218153,8727,291651741,1336.9137302718734
35,56929,2278,22420017,393.82418451053064
36,67384,2696,15993782,237.35281372432624
37,30116,1205,116532,3.869438172400053
39,54268,2171,1369910,25.24342153755436
40,31805,1273,6995024,219.934727244144
41,33087,1324,8076927,244.11179617372383
42,185780,7432,5048606,27.17518570352029
43,8331,334,828146,99.40535349897972
44,14555,583,1643934,112.94634146341464
45,18079,724,8444155,467.0698047458377
46,97611,3905,70438508,721.6246939381832
47,4124,165,34103,8.269398642095053
48,46267,1851,903923,19.537099876802042
49,55712,2229,16952826,304.2939761631246
50,19248,770,4267927,221.73353075644224
51,225909,9037,128236546,567.6469109243102
54,185955,7439,209225381,1125.1398510392298
