Table Number,Players,Pages,Total KC,Average KC/Player
11,79189,3168,34516501,435.8749447524277
12,75259,3011,67128247,891.9630476089238
13,338593,13544,89393250,264.01387506534394
14,35182,1408,1119117,31.80936274231141
15,47011,1881,11292933,240.21894875667397
16,111827,4474,83311446,745.0029599291763
17,95540,3822,35528977,371.8754134393971
18,10993,440,1193784,108.59492404257254
19,32161,1287,5421847,168.58452784428346
20,46117,1845,8145072,176.61755968514865
21,76973,3079,27394720,355.90038065295624
22,59415,2377,15521286,261.2351426407473
23,57864,2315,7856622,135.77737453338864
24,143955,5759,58245176,404.6068285228023
25,201319,8053,79420831,394.5024115955275
26,145015,5801,59378585,409.46512429748645
27,4416,177,460021,104.17142210144928
28,157816,6313,62175103,393.97211309372943
29,113829,4554,47542006,417.6616328000773
30,81798,3272,20104457,245.7817672803736
31,199591,7984,8377510,41.9733855734978
32,68383,2736,20419968,298.6117602328064
33,241756,9671,70294683,290.7670667946194
34,228248,9130,306421153,1342.4921707966773
35,60281,2412,23787902,394.6169108010816
36,71491,2860,17066189,238.7180064623519
37,33305,1333,132245,3.9707251163488966
39,58372,2335,1476953,25.302422394298635
40,36260,1451,8107181,223.58469387755102
41,34741,1390,8492651,244.45614691574795
42,195512,7821,5333278,27.278519988542904
43,9497,380,934751,98.42592397599242
44,17159,687,2031365,118.38481263476892
45,19793,792,9289155,469.3151619259334
46,102621,4105,74219177,723.2357607117451
47,4591,184,38555,8.397952515791767
48,48867,1955,954452,19.53162666011828
49,57820,2313,17805056,307.9393981321342
50,20484,820,4547805,222.01742823667252
51,239479,9580,143064963,597.4008702224412
54,195689,7828,221341789,1131.0895809166586
