Table Number,Players,Pages,Total KC,Average KC/Player
11,64588,2584,28108827,435.20200346813647
12,60505,2421,49647997,820.5602346913478
13,289456,11579,76248319,263.419376347355
14,25012,1001,783876,31.339996801535264
15,40144,1606,9530066,237.39702072538861
16,92897,3716,69176290,744.6558015867035
17,76187,3048,28359720,372.2383083728195
18,5376,216,488963,90.95293898809524
19,25261,1011,4194821,166.05918213847434
20,39553,1583,7033610,177.82747199959547
21,64331,2574,23366764,363.22712222723106
22,49615,1985,12811188,258.2119923410259
23,48513,1941,6592720,135.89594541669243
24,123408,4937,50707760,410.8952417995592
25,171613,6865,69176779,403.09754505777533
26,124182,4968,51715264,416.4473434153098
27,2578,104,272654,105.76183087664856
28,133549,5342,51687513,387.0303259477795
29,92304,3693,38113455,412.91227899115967
30,63197,2528,15220215,240.83761887431365
31,153321,6133,6044028,39.420744712074665
32,57416,2297,17321298,301.68068134317963
33,207040,8282,59724358,288.4677260432767
34,194011,7761,257815672,1328.8714145074248
35,49359,1975,19486891,394.7991450394052
36,58840,2354,13847721,235.34536029911624
37,22999,920,84238,3.662680986129832
39,46556,1863,1168791,25.105056276312396
40,23422,937,4900624,209.2316625394928
41,30039,1202,7312153,243.42198475315422
42,163071,6523,4408143,27.0320473904005
43,5845,234,594918,101.78237810094097
44,7294,292,746395,102.32999725802028
45,14429,578,6711444,465.1357682445076
46,85847,3434,61906881,721.1303947720945
47,3233,130,27092,8.37983297247139
48,40679,1628,798560,19.63076771798717
49,50476,2020,15149085,300.12451462080986
50,16876,676,3730371,221.04592320455083
51,192362,7695,103809593,539.6574843264262
54,163237,6530,183619772,1124.8661271647973
