Table Number,Players,Pages,Total KC,Average KC/Player
11,71713,2869,31185404,434.86402744272306
12,67735,2710,58183163,858.982254373662
13,315753,12631,82810858,262.2646752366565
14,29414,1177,929311,31.59417284286394
15,43296,1732,10289573,237.65643477457502
16,102511,4101,76159133,742.9362019685692
17,86623,3465,32020931,369.65853179871397
18,8454,339,868049,102.67908682280577
19,28379,1136,4748788,167.33457838542586
20,42457,1699,7523107,177.19356054360884
21,70336,2814,25314970,359.9148373521383
22,54223,2169,14085994,259.7789498921122
23,52730,2110,7162969,135.8423857386687
24,133923,5357,54558394,407.38628913629475
25,186732,7470,74390382,398.3804704067862
26,134868,5395,55616778,412.37934869650326
27,3218,129,344472,107.04536979490366
28,145655,5827,56505747,387.94237753595826
29,102554,4103,42317075,412.63212551436317
30,71749,2870,17318160,241.37144768568203
31,177065,7083,7161986,40.448343828537546
32,62756,2511,18787028,299.3662438651284
33,224178,8968,64731358,288.74982380072976
34,211060,8443,281353931,1333.0518857197005
35,54628,2186,21498544,393.54440946035
36,64770,2591,15319676,236.52425505635324
37,27930,1118,106331,3.8070533476548514
39,51894,2076,1305869,25.164161560103288
40,29030,1162,6333456,218.169342059938
41,32120,1285,7836587,243.97842465753425
42,179097,7164,4855013,27.108287687677628
43,7568,303,756066,99.90301268498943
44,12572,503,1342126,106.75517021953547
45,16909,677,7889894,466.60914305990894
46,94059,3763,67809280,720.9228250353501
47,3801,153,31584,8.30939226519337
48,44537,1782,870896,19.554437883108427
49,54083,2164,16368773,302.6602259490043
50,18412,737,4081950,221.70052139908756
51,216284,8652,118774107,549.1580838157238
54,179472,7179,201355785,1121.9342571543193
