Table Number,Players,Pages,Total KC,Average KC/Player
11,59817,2393,26119969,436.66464383034923
12,56430,2258,45323790,803.1860712387028
13,270707,10829,71450739,263.94123166375454
14,22304,893,694780,31.150466284074607
15,37873,1515,8982656,237.1783592532939
16,87492,3500,65305448,746.4162209116262
17,70582,2824,26482643,375.20391884616475
18,4893,196,437345,89.38176987533211
19,23593,944,3904870,165.5096850760819
20,37551,1503,6679293,177.8725733003116
21,60778,2432,22189358,365.0886504985356
22,46865,1875,12114175,258.49087805398483
23,45499,1820,6196249,136.1842897646102
24,116493,4660,48232826,414.0405517928116
25,161369,6455,65688739,407.0716122675359
26,117176,4688,49196724,419.8532463985799
27,2281,92,243155,106.60017536168347
28,126129,5046,48945507,388.0591061532241
29,86689,3468,35913651,414.2815236073781
30,58913,2357,14208976,241.18574847656714
31,138882,5556,5460377,39.316664506559526
32,54292,2172,16439870,302.8046489353864
33,196304,7853,56735893,289.0205650419757
34,183153,7327,243617500,1330.131092583796
35,46480,1860,18361113,395.0325516351119
36,55420,2217,13036220,235.22591122338505
37,20344,814,73100,3.593197011403854
39,43215,1729,1079979,24.990836515098923
40,19906,797,4081294,205.02833316587964
41,28666,1147,6969917,243.14229400683737
42,153188,6128,4142697,27.04322140115414
43,5067,203,521619,102.94434576672587
44,5369,215,507610,94.54460793443845
45,13259,531,6139555,463.04811825929556
46,80933,3238,58439103,722.0676732605983
47,3018,121,25131,8.32703777335984
48,38466,1539,757196,19.684812561742838
49,47997,1920,14298629,297.90672333687525
50,15846,634,3492758,220.4189069796794
51,177421,7097,94476710,532.5001549985627
54,152444,6098,172871463,1133.9997835270656
