Table Number,Players,Pages,Total KC,Average KC/Player
11,71901,2877,31267838,434.8734788111431
12,67957,2719,58441220,859.9735126624189
13,316414,12657,83042851,262.4499895706258
14,29544,1182,934080,31.616571892770107
15,43395,1736,10317539,237.75870491992166
16,102782,4112,76348874,742.8233932011442
17,86848,3474,32120782,369.85056650700074
18,8532,342,877635,102.86392405063292
19,28473,1139,4765442,167.36704948547748
20,42548,1702,7538446,177.17509636175615
21,70531,2822,25375934,359.78412329330365
22,54362,2175,14123689,259.8081196423973
23,52835,2114,7177516,135.84775243683166
24,134185,5368,54656408,407.3212952267392
25,187136,7486,74528057,398.25611854480167
26,135140,5406,55718347,412.3009249667012
27,3245,130,347090,106.96147919876734
28,145961,5839,56537972,387.3498537280506
29,102874,4115,42455014,412.68944534090247
30,72042,2882,17397022,241.48443963243665
31,177693,7108,7194001,40.48556217746338
32,62908,2517,18826864,299.27614929738667
33,224694,8988,64878793,288.74288142985574
34,211582,8464,282059354,1333.097116011759
35,54783,2192,21560238,393.55708887793656
36,64956,2599,15366513,236.568030666913
37,28073,1123,107002,3.8115627115021553
39,52079,2084,1310398,25.16173505635669
40,29192,1168,6373521,218.3310838585914
41,32178,1288,7849068,243.92653365653553
42,179596,7184,4868860,27.110069266576094
43,7633,306,761702,99.79064587973274
44,12749,510,1365755,107.1264412895129
45,16988,680,7928744,466.7261596421003
46,94322,3773,67990081,720.8295095523844
47,3819,153,31759,8.31605132233569
48,44663,1787,873238,19.55170946868773
49,54197,2168,16413475,302.8484048932598
50,18469,739,4094115,221.67496886674968
51,216959,8679,119405084,550.3578279767145
54,179992,7200,202026809,1122.4210464909552
