Table Number,Players,Pages,Total KC,Average KC/Player
11,77866,3115,33940922,435.88886034983176
12,74101,2965,65781849,887.7322708195571
13,335227,13410,88403764,263.71313766492557
14,34213,1369,1085735,31.734574576915207
15,46381,1856,11127417,239.913261896035
16,110383,4416,82179375,744.4930378772093
17,94323,3773,35018532,371.26185553894595
18,10641,426,1148079,107.89202142655765
19,31563,1263,5317190,168.46275702563128
20,45558,1823,8045001,176.5881074674042
21,75930,3038,27064562,356.44095877782166
22,58504,2341,15255534,260.760529194585
23,57093,2284,7753725,135.80868057380064
24,142505,5701,57698749,404.8892951124522
25,199095,7964,78658442,395.07994675908486
26,143526,5742,58822945,409.84173599208503
27,4235,170,438161,103.46186540731995
28,156047,6242,61276728,392.6812306548668
29,112001,4481,46638733,416.41354095052725
30,80257,3211,19658831,244.94849047435116
31,195934,7838,8179983,41.748665366909265
32,67647,2706,20187996,298.43150472304757
33,239022,9561,69405850,290.3743170084762
34,225685,9028,302618670,1340.8896027649157
35,59407,2377,23425233,394.3177235005976
36,70391,2816,16780602,238.3913000241508
37,32488,1300,128181,3.9454875646392513
39,57218,2289,1446887,25.287269740291517
40,35157,1407,7824649,222.56304576613476
41,34323,1373,8386598,244.34338490225213
42,193062,7723,5260924,27.249919714910234
43,9212,369,908782,98.65197568389058
44,16498,660,1936031,117.34943629530852
45,19366,775,9071687,468.4336982340184
46,101288,4052,73256530,723.2498420345944
47,4465,179,37354,8.36595744680851
48,48237,1930,941634,19.520990111325332
49,57186,2288,17563078,307.1219878991362
50,20142,806,4471028,221.97537483864562
51,236039,9442,138536341,586.9214028190256
54,193017,7721,217031721,1124.417647150251
