Table Number,Players,Pages,Total KC,Average KC/Player
11,75472,3019,32877937,435.6309227263091
12,71817,2873,63044707,877.8521380731581
13,328344,13134,86352352,262.9935433569671
14,32356,1295,1025228,31.68586969959204
15,45398,1816,10846203,238.91367461121635
16,107524,4301,79956870,743.6188199843756
17,91715,3669,33968758,370.3729815188355
18,9848,394,1048310,106.44902518277823
19,30275,1211,5091852,168.1866886870355
20,44331,1774,7833972,176.71543615077485
21,73946,2958,26421848,357.31274173045193
22,56779,2272,14808746,260.81378678736854
23,55441,2218,7528372,135.7906964160098
24,139362,5575,56550045,405.7780815430318
25,194655,7787,77094385,396.0565359225296
26,140404,5617,57662442,410.689453291929
27,3813,153,397332,104.20456333595594
28,152301,6093,59437434,390.2629267043552
29,108491,4340,44942394,414.2499746522753
30,77221,3089,18782956,243.23637352533638
31,188801,7553,7795109,41.28743491824726
32,65832,2634,19643877,298.39404848705794
33,233656,9347,67616255,289.3837735816756
34,220327,8814,294806783,1338.0420148234216
35,57657,2307,22707805,393.8429852403004
36,68283,2732,16215761,237.47874287890104
37,30810,1233,119959,3.893508601103538
39,55138,2206,1392246,25.250208567594036
40,32692,1308,7218466,220.80221460907867
41,33468,1339,8167431,244.03702043743277
42,187910,7517,5109766,27.192624128572188
43,8545,342,848822,99.33551784669397
44,15094,604,1727958,114.47979329534914
45,18479,740,8627626,466.8881432977975
46,98689,3948,71234490,721.8078002614274
47,4215,169,35040,8.313167259786477
48,46839,1874,914869,19.532206067593243
49,56275,2251,17154207,304.8282007996446
50,19526,782,4328640,221.68595718529141
51,228822,9153,130140100,568.7394568704058
54,188026,7522,211363777,1124.1199461776562
