Table Number,Players,Pages,Total KC,Average KC/Player
11,71224,2849,30968239,434.80061496124904
12,67189,2688,57538865,856.3732902707288
13,314192,12568,82351632,262.10607526607936
14,29088,1164,919825,31.622146589658964
15,43030,1722,10233801,237.82944457355333
16,101795,4072,75655770,743.2169556461516
17,85973,3439,31770563,369.5411699021786
18,8280,332,844212,101.95797101449276
19,28135,1126,4706292,167.27535098631597
20,42231,1690,7489914,177.35582865667402
21,69892,2796,25160995,359.99821152635496
22,53931,2158,14004170,259.6682798390536
23,52440,2098,7124232,135.85491990846683
24,133207,5329,54288339,407.54869488840677
25,185663,7427,74018838,398.67306894750163
26,134149,5366,55343076,412.549299659334
27,3169,127,339595,107.16156516251183
28,144809,5793,56194087,388.05659178642213
29,101776,4072,41979700,412.4715060525075
30,70967,2839,17109086,241.08509588963884
31,175484,7020,7079424,40.34227621891454
32,62365,2495,18675640,299.457067265293
33,223007,8921,64384870,288.71232741573135
34,209830,8394,279611683,1332.5629461945384
35,54260,2171,21360524,393.6698120162182
36,64298,2572,15201893,236.42870695822577
37,27538,1102,104569,3.7972619652843345
39,51527,2062,1296298,25.157645506239447
40,28616,1145,6227438,217.62084148727985
41,31990,1280,7809909,244.13594873397938
42,177895,7116,4820580,27.097894825599372
43,7441,298,742301,99.758231420508
44,12134,486,1280220,105.5068402835009
45,16731,670,7802868,466.3718845257307
46,93466,3739,67377083,720.8726488776667
47,3749,150,31157,8.310749533208856
48,44214,1769,864979,19.5634640611571
49,53838,2154,16285564,302.49199450202457
50,18302,733,4059884,221.82734127417768
51,214716,8589,117463638,547.0651372044933
54,178470,7139,200207415,1121.7987056648176
