Table Number,Players,Pages,Total KC,Average KC/Player
11,67131,2686,29137654,434.0417094933786
12,62890,2516,52314252,831.8373668309747
13,298743,11950,78876655,264.02846259159213
14,26490,1060,832637,31.432125330313326
15,41178,1648,9778766,237.4754966244111
16,96225,3849,71459881,742.6332138217718
17,79948,3198,29601583,370.260456796918
18,6671,267,625541,93.77019937040923
19,26262,1051,4369008,166.36234864062143
20,40528,1622,7204785,177.77302112120014
21,66382,2656,24019934,361.84408423970353
22,51085,2044,13218827,258.76141724576684
23,49957,1999,6778015,135.67698220469603
24,127179,5088,52026138,409.07805533932486
25,176969,7079,70981765,401.0971695607705
26,128011,5121,53052769,414.4391419487388
27,2752,111,292547,106.30341569767442
28,137628,5506,53313754,387.37578109105704
29,95518,3821,39384436,412.3247555434578
30,65662,2627,15789117,240.46049465444244
31,161577,6464,6399119,39.604145391980296
32,59175,2367,17782004,300.49858893113645
33,212855,8515,61361948,288.2805102064786
34,199786,7992,265574091,1329.2927982941749
35,51107,2045,20142186,394.1179486176062
36,60746,2430,14317869,235.70060580120503
37,24545,982,90880,3.7025870849460176
39,48365,1935,1213390,25.088183603845756
40,25255,1011,5346265,211.6913482478717
41,30725,1229,7481434,243.4966314076485
42,168451,6739,4555303,27.042303102979503
43,6280,252,633855,100.93232484076434
44,8315,333,880338,105.87348165965123
45,15169,607,7062874,465.61236732810335
46,88558,3543,63873614,721.2630592380135
47,3390,136,28410,8.380530973451327
48,41926,1678,822103,19.608429137050994
49,51869,2075,15606638,300.8856542443463
50,17411,697,3857982,221.58302222732755
51,200789,8032,109705211,546.3706228926883
54,169490,6780,191475337,1129.7146557319015
