Table Number,Players,Pages,Total KC,Average KC/Player
11,62421,2497,27170416,435.27684593325966
12,58538,2342,47522439,811.8220472171922
13,280892,11236,74061655,263.66594634236645
14,23749,950,742404,31.26043201819024
15,39141,1566,9282151,237.14649600163511
16,90327,3614,67298944,745.0589967562302
17,73354,2935,27396269,373.4802328434714
18,5095,204,460627,90.40765456329736
19,24465,979,4055761,165.77809115062334
20,38659,1547,6878033,177.91544013037068
21,62663,2507,22835328,364.4148540606099
22,48391,1936,12491095,258.1284743030729
23,47159,1887,6417312,136.07820352424775
24,120233,4810,49537206,412.0100637928023
25,166909,6677,67543488,404.6725341353672
26,120882,4836,50523600,417.9580086365216
27,2427,98,256322,105.6126905644829
28,130022,5201,50345644,387.2086569965083
29,89652,3587,37064086,413.42174184625
30,61226,2450,14772200,241.27331525822362
31,146191,5848,5753322,39.35483032471219
32,55949,2238,16904618,302.1433448319005
33,202066,8083,58326619,288.6513267942158
34,188886,7556,251013781,1328.9168122571286
35,47965,1919,18959318,395.2740123006359
36,57263,2291,13468442,235.20322022946755
37,21735,870,78915,3.6307798481711524
39,44973,1799,1127840,25.07815800591466
40,21784,872,4524240,207.68637532133675
41,29365,1175,7140944,243.17875021283842
42,158383,6336,4282307,27.037668184085412
43,5494,220,562290,102.3461958500182
44,6420,257,639917,99.67554517133956
45,13843,554,6423458,464.02210503503574
46,83434,3338,60202103,721.5535992521035
47,3138,126,26107,8.319630337794774
48,39616,1585,778439,19.649611268174475
49,49369,1975,14746732,298.7042881160242
50,16383,656,3620604,220.99761948361106
51,185256,7411,99265274,535.8275791337393
54,158343,6334,178940531,1130.0817276418913
