Table Number,Players,Pages,Total KC,Average KC/Player
11,68046,2722,29544725,434.18753490285985
12,63846,2554,53464357,837.3955611941234
13,302176,12088,79002410,261.4450187969925
14,27051,1083,851985,31.495508483974714
15,41612,1665,9891234,237.70148034220898
16,97509,3901,72402042,742.5165061686614
17,81359,3255,30098276,369.9440258606915
18,7058,283,681766,96.59478605837347
19,26651,1067,4442959,166.7089039810889
20,40905,1637,7265691,177.6235423542354
21,67108,2685,24270202,361.65884842343684
22,51713,2069,13390189,258.93274418424767
23,50520,2021,6851329,135.6161718131433
24,128586,5144,52533053,408.54411055635916
25,179008,7161,71662830,400.3331136038613
26,129438,5178,53563242,413.8138877300329
27,2830,114,302702,106.96183745583039
28,139226,5570,53964805,387.60579920417166
29,96926,3878,39913086,411.7892619111487
30,66690,2668,16026888,240.319208277103
31,164713,6589,6547093,39.748489797405185
32,59824,2393,17976140,300.4837523401979
33,215058,8603,62000567,288.29695709994513
34,202034,8082,268657959,1329.766074027144
35,51828,2074,20414442,393.88828432507523
36,61487,2460,14500868,235.83632312521345
37,25221,1009,93758,3.7174576741604217
39,49048,1962,1231829,25.114765128037842
40,25979,1040,5537736,213.16201547403674
41,30980,1240,7544594,243.53111684958037
42,170489,6820,4612070,27.052009220536224
43,6433,258,649580,100.97621638426861
44,8706,349,932343,107.092005513439
45,15483,620,7214804,465.98230317122005
46,89699,3588,64640202,720.6345890143702
47,3470,139,28923,8.335158501440922
48,42404,1697,831238,19.60282048863315
49,52349,2094,15765804,301.16724292727656
50,17623,705,3905854,221.63388753333712
51,204088,8164,112311069,550.3070685194622
54,171359,6855,193123425,1127.010691005433
