Table Number,Players,Pages,Total KC,Average KC/Player
11,75192,3008,32753710,435.60099478667945
12,71544,2862,62720489,876.6701470423795
13,327479,13100,86227480,263.3068990683372
14,32115,1285,1017049,31.668970885878874
15,45257,1811,10806950,238.79068431402877
16,107168,4287,79679947,743.5050294864138
17,91368,3655,33833019,370.2939650643551
18,9771,391,1036451,106.0741991607819
19,30127,1206,5065963,168.1535831646032
20,44176,1768,7807666,176.7399945671858
21,73700,2948,26343130,357.4373134328358
22,56600,2264,14759062,260.76081272084804
23,55242,2210,7498359,135.73655913978496
24,139038,5562,56414172,405.7464290337893
25,194100,7764,76902818,396.2020504894384
26,140028,5602,57522330,410.79162738880797
27,3761,151,392329,104.31507577771869
28,151808,6073,59221205,390.1059562078415
29,108052,4323,44751207,414.1636156665309
30,76835,3074,18684404,243.17568816294659
31,187903,7517,7747552,41.2316567590725
32,65611,2625,19580233,298.4291201170535
33,233023,9321,67406567,289.2700162644889
34,219672,8787,293892498,1337.8696329072436
35,57438,2298,22620864,393.83098297294475
36,68046,2722,16153239,237.38704699761925
37,30616,1225,118927,3.88447217141364
39,54876,2196,1385688,25.25125738027553
40,32401,1297,7145052,220.51949013919324
41,33334,1334,8133949,244.01358972820543
42,187281,7492,5091884,27.188470800561724
43,8476,340,841794,99.31500707881077
44,14923,597,1702476,114.0840313609864
45,18348,734,8572858,467.2366470459996
46,98378,3936,71009016,721.7977190022159
47,4195,168,34769,8.288200238379023
48,46659,1867,911470,19.534709273666387
49,56120,2245,17100228,304.708267997149
50,19429,778,4309462,221.80565134592618
51,227987,9120,129183008,566.6244478851864
54,187481,7500,210791147,1124.3333831161558
