Table Number,Players,Pages,Total KC,Average KC/Player
11,81453,3259,35499933,435.83333947184263
12,77022,3081,69227448,898.8009659577783
13,343638,13746,91560938,266.44590528404893
14,36827,1474,1173517,31.865669210090424
15,47987,1920,11542165,240.5269135390835
16,114488,4580,85416898,746.0773006778003
17,97484,3900,36337239,372.7508001313036
18,11489,460,1259932,109.66420053964661
19,33055,1323,5581944,168.86837089698986
20,47016,1881,8288390,176.28871022630594
21,78713,3149,27943128,355.0001651569626
22,60779,2432,15923593,261.99169120913473
23,59189,2368,8034466,135.74255351501122
24,146436,5858,59127513,403.7771654511186
25,204915,8197,80624137,393.45161164385235
26,147539,5902,60287859,408.62320471197444
27,4690,188,489182,104.30319829424307
28,160683,6428,63620376,395.93719310692484
29,116774,4671,48979783,419.44082586877215
30,84234,3370,20785341,246.75714082199588
31,205251,8211,8679476,42.287131365986035
32,69612,2785,20783880,298.56748836407513
33,246156,9847,71742134,291.4498691886446
34,232307,9293,312470017,1345.0736181001864
35,61801,2473,24374495,394.40292228281095
36,73352,2935,17542296,239.15225215399715
37,34611,1385,138636,4.005547369333449
39,60010,2401,1521518,25.354407598733545
40,38058,1523,8577036,225.3674917231594
41,35394,1416,8667003,244.8720969655874
42,199535,7982,5448747,27.307224296489338
43,9929,398,975248,98.22217745996576
44,18122,725,2178944,120.23750137953868
45,20407,817,9609678,470.90106336061154
46,104720,4189,75831072,724.1317035905271
47,4789,192,40460,8.448527876383379
48,49933,1998,975637,19.538922155688624
49,58854,2355,18168100,308.697794542427
50,21042,842,4678197,222.32663244938695
51,244868,9795,149840955,611.9254251270072
54,199576,7984,227406274,1139.4469976349862
