Table Number,Players,Pages,Total KC,Average KC/Player
11,83040,3322,36212899,436.08982418111754
12,78341,3134,70832843,904.1605672636296
13,348542,13942,93440979,268.0910162907196
14,38130,1526,1214206,31.843849986886966
15,48742,1950,11757569,241.2204874646096
16,116501,4661,86923261,746.1160075879177
17,98877,3956,36932239,373.5169857499722
18,11816,473,1306237,110.54815504400813
19,33820,1353,5714738,168.97510348905973
20,47744,1910,8413583,176.22283428284183
21,80162,3207,28403352,354.3243931039645
22,61703,2469,16217323,262.8287603520088
23,60242,2410,8164139,135.52237641512565
24,148388,5936,59824944,403.165646817802
25,207756,8311,81600579,392.77122682377404
26,149486,5980,61012037,408.14549188552775
27,4902,197,506412,103.30722154222767
28,163067,6523,64887348,397.91832804920676
29,119495,4780,50256967,420.5779907109084
30,85893,3436,21249756,247.3979951800496
31,210229,8410,8935326,42.50282311193984
32,70701,2829,21094585,298.36331876493966
33,249768,9991,72938186,292.02374203260626
34,236074,9443,317604358,1345.3593280073198
35,62956,2519,24890585,395.36477857551307
36,74756,2991,17921445,239.7325298303815
37,35401,1417,142515,4.025733736335132
39,61558,2463,1560795,25.354868579226096
40,39160,1567,8860653,226.2679519918284
41,35890,1436,8796553,245.09760378935636
42,202816,8113,5544784,27.33898706216472
43,10242,410,1003163,97.94600663932826
44,18834,754,2281317,121.1275884039503
45,20840,834,9859180,473.08925143953934
46,106433,4258,77072470,724.1407270301504
47,4893,196,41573,8.496423462088698
48,50742,2030,991808,19.546095936305232
49,59446,2378,18399943,309.5236517175251
50,21422,857,4782148,223.23536551209037
51,249495,9980,156281400,626.3909096374676
54,201135,8046,228707157,1137.0828398836602
