Table Number,Players,Pages,Total KC,Average KC/Player
11,66049,2642,28709007,434.66225075322865
12,61869,2475,51158928,826.8911409591233
13,294879,11796,77785902,263.78922201987933
14,25838,1034,810925,31.38497561730784
15,40751,1631,9675308,237.4250447841771
16,94751,3791,70483238,743.8785659254256
17,78407,3137,29080407,370.89044345530374
18,6123,245,558127,91.1525396047689
19,25816,1033,4290698,166.20305237062286
20,40115,1605,7136203,177.89363081141718
21,65588,2624,23780671,362.57655363786057
22,50462,2019,13044925,258.5098688121755
23,49365,1975,6702363,135.77155879671832
24,125587,5024,51470821,409.8419502018521
25,174711,6989,70219538,401.91824212556736
26,126351,5055,52485709,415.39607126180243
27,2689,108,285275,106.08962439568613
28,135884,5436,52617736,387.2253981337023
29,94131,3766,38833408,412.54642997524724
30,64639,2586,15551680,240.59283095344915
31,158155,6327,6246042,39.49316809459075
32,58458,2339,17595712,300.9975024804133
33,210287,8412,60671609,288.5181157180425
34,197350,7894,262303419,1329.1280415505448
35,50397,2016,19866941,394.20880211123676
36,59964,2399,14128006,235.60813154559403
37,23918,957,88142,3.685174345681077
39,47568,1903,1194706,25.115750084090145
40,24485,980,5158204,210.66791913416378
41,30427,1218,7416907,243.76070595195057
42,166205,6649,4493078,27.033350380554136
43,6118,245,618556,101.10428244524354
44,7935,318,826063,104.10371770636421
45,14866,595,6917724,465.3386250504507
46,87440,3498,63046950,721.0309926806954
47,3327,134,27903,8.386834986474302
48,41426,1658,812756,19.619466035822914
49,51223,2049,15395779,300.56378970384395
50,17157,687,3799541,221.45718948534125
51,197360,7895,107070225,542.5122871909201
54,166548,6662,187673756,1126.8448495328673
