Table Number,Players,Pages,Total KC,Average KC/Player
11,74205,2969,32307074,435.37597196954385
12,70500,2820,61453771,871.684695035461
13,323962,12959,85088432,262.64942184577205
14,31257,1251,990532,31.6899254566977
15,44685,1788,10652742,238.3963746223565
16,105844,4234,78690432,743.4567098749102
17,90047,3602,33323335,370.06602107788154
18,9382,376,985914,105.08569601364314
19,29606,1185,4976220,168.0814699723029
20,43631,1746,7717838,176.8888634227957
21,72714,2909,26058817,358.374137030008
22,55942,2238,14589374,260.79464445318365
23,54422,2177,7389494,135.78137517915548
24,137558,5503,55888108,406.2875877811541
25,192018,7681,76190701,396.78936870501724
26,138558,5543,56984820,411.27051487463734
27,3611,145,379827,105.18609803378565
28,150076,6004,58376106,388.97695834110715
29,106423,4257,44005565,413.4967535213253
30,75486,3020,18315469,242.63398510982168
31,184787,7392,7577262,41.00538457791944
32,64866,2595,19359208,298.4492338050751
33,230384,9216,66595027,289.060989478436
34,217299,8692,290356458,1336.207060317811
35,56617,2265,22299445,393.86482858505394
36,67021,2681,15908061,237.35935005446055
37,29827,1194,115211,3.8626412310993397
39,53913,2157,1360850,25.241592936768498
40,31435,1258,6913776,219.93879433752187
41,32937,1318,8038123,244.04538968333486
42,184949,7398,5024655,27.167786795278698
43,8253,331,820191,99.38095238095238
44,14342,574,1610053,112.26140008367034
45,17929,718,8373794,467.0530425567516
46,97194,3888,70119401,721.4375475852419
47,4080,164,33723,8.265441176470588
48,46035,1842,899439,19.538155751058977
49,55457,2219,16869971,304.1991272517446
50,19140,766,4244336,221.7521421107628
51,224642,8986,126874379,564.7847642025979
54,184909,7397,207942735,1124.5679496400933
