Table Number,Players,Pages,Total KC,Average KC/Player
11,76056,3043,33123159,435.5101372672767
12,72376,2896,63693123,880.030990936222
13,330001,13201,86790437,263.0005272711295
14,32790,1312,1039263,31.694510521500458
15,45640,1826,10911045,239.06759421560034
16,108180,4328,80476924,743.9168422998706
17,92377,3696,34219947,370.4379553352025
18,10020,401,1071630,106.94910179640719
19,30627,1226,5151304,168.19486074378815
20,44647,1786,7880714,176.5116133222837
21,74401,2977,26569594,357.1133990134541
22,57183,2288,14907990,260.7066785583128
23,55881,2236,7590984,135.8419498577334
24,140079,5604,56817616,405.6112336610056
25,195686,7828,77457782,395.8268961499545
26,141124,5645,57934206,410.5198690513308
27,3922,157,407473,103.89418663946965
28,153130,6126,59834125,390.740710507412
29,109273,4371,45319228,414.73399650416843
30,77963,3119,18988732,243.56081731077563
31,190463,7619,7884149,41.39464882943144
32,66314,2653,19776158,298.21995355430226
33,234876,9396,68015457,289.5802764011649
34,221589,8864,296649597,1338.7379202036202
35,58024,2321,22856620,393.9166551771681
36,68797,2752,16344019,237.5687748012268
37,31214,1249,121867,3.904241686422759
39,55648,2226,1404595,25.24070945945946
40,33319,1333,7362166,220.95999279690267
41,33665,1347,8221232,244.20709936135452
42,189122,7565,5145770,27.2087329871723
43,8693,348,862361,99.2017715403198
44,15461,619,1780165,115.13905956923873
45,18686,748,8729503,467.16809376003425
46,99279,3972,71720684,722.4154554336768
47,4273,171,35594,8.329978937514626
48,47165,1887,921182,19.531050567157852
49,56526,2262,17259274,305.33336871528144
50,19673,787,4362919,221.7719209068266
51,230380,9216,131810817,572.1452252799722
54,188942,7558,211964613,1121.8501603666734
