Table Number,Players,Pages,Total KC,Average KC/Player
11,67714,2709,29397781,434.1462769885105
12,63517,2541,53036101,834.99064817293
13,301072,12043,79583665,264.33432866556836
14,26858,1075,844880,31.457293916151613
15,41465,1659,9849933,237.54812492463523
16,97062,3883,72071865,742.5343079681029
17,80843,3234,29910537,369.98301646401046
18,6910,277,661395,95.71562952243126
19,26512,1061,4418727,166.6689423657212
20,40781,1632,7246042,177.68181260881292
21,66870,2675,24179641,361.5917601315986
22,51494,2060,13326470,258.79655882238706
23,50330,2014,6827603,135.6567256109676
24,128126,5126,52359343,408.65509732606967
25,178327,7134,71435771,400.58864333499696
26,128977,5160,53388854,413.9408886855796
27,2806,113,298931,106.5327868852459
28,138663,5547,53746697,387.6066218097113
29,96414,3857,39714451,411.9158109818076
30,66312,2653,15936907,240.33217215586922
31,163486,6540,6490513,39.7007266677269
32,59579,2384,17904437,300.5159032545024
33,214325,8573,61782226,288.26420622885803
34,201216,8049,267540794,1329.6198811227734
35,51570,2063,20316848,393.9664145821214
36,61237,2450,14435366,235.72947727680977
37,24968,999,92657,3.7110301185517462
39,48818,1953,1224824,25.08959809906182
40,25693,1028,5466519,212.76297045887986
41,30902,1237,7525345,243.52291113843765
42,169777,6792,4591836,27.04627835336942
43,6380,256,643754,100.90188087774294
44,8565,343,912490,106.53706946876824
45,15351,615,7154785,466.0794085075891
46,89259,3571,64356573,721.0093435956038
47,3433,138,28710,8.362947859015438
48,42217,1689,827802,19.608262074519743
49,52203,2089,15719914,301.1304714288451
50,17534,702,3887819,221.73029542602941
51,202878,8116,111356655,548.8848224055837
54,171020,6841,193360052,1130.628300783534
