Table Number,Players,Pages,Total KC,Average KC/Player
11,82801,3313,36105272,436.0487433726646
12,78133,3126,70585297,903.3992935123443
13,347828,13914,93103557,267.671254183102
14,37931,1518,1207569,31.835938941762674
15,48640,1946,11722054,240.9961759868421
16,116207,4649,86702121,746.1006737976197
17,98654,3947,36836106,373.3868469600827
18,11773,471,1298700,110.31173023018772
19,33710,1349,5692648,168.87119549095223
20,47660,1907,8393574,176.11359630717584
21,79934,3198,28328138,354.3941001326094
22,61563,2463,16174311,262.7277910433215
23,60083,2404,8142841,135.52653828870064
24,148146,5926,59732508,403.2002754039934
25,207378,8296,81466084,392.83860390205325
26,149226,5970,60915923,408.21252998807176
27,4879,196,504449,103.39188358270137
28,162699,6508,64678113,397.5323327125551
29,119132,4766,50058429,420.19297082228115
30,85629,3426,21178703,247.33096264116128
31,209515,8381,8896211,42.460974154595135
32,70549,2822,21045836,298.31515684134433
33,249236,9970,72762908,291.94381229035935
34,235538,9422,316831737,1345.1406439725224
35,62761,2511,24803245,395.2015582925702
36,74533,2982,17859762,239.6222076127353
37,35287,1412,141922,4.021934423442061
39,61315,2453,1554099,25.346146946098017
40,38998,1560,8815378,226.0469254833581
41,35808,1433,8777979,245.14016420911528
42,202333,8094,5530514,27.333722131337943
43,10202,409,999283,97.94971574201136
44,18697,748,2264205,121.0999090763224
45,20749,830,9817126,473.1373078220637
46,106166,4247,76883464,724.1816023962474
47,4886,196,41464,8.486287351616864
48,50629,2026,989395,19.542060874202534
49,59344,2374,18362434,309.42359800485303
50,21358,855,4766118,223.15375971532916
51,248814,9953,155202484,623.7690965942431
54,200968,8039,228282589,1135.9151158393377
