Table Number,Players,Pages,Total KC,Average KC/Player
11,71419,2857,31058329,434.87487923381735
12,67417,2697,57810063,857.4997849207173
13,314791,12592,82527835,262.1670727562097
14,29223,1169,924191,31.62546624234336
15,43140,1726,10258742,237.80115901715345
16,102096,4084,75866091,743.0858309826046
17,86255,3451,31887085,369.6839023824706
18,8366,335,854582,102.14941429595984
19,28243,1130,4723572,167.2475303615055
20,42326,1694,7502947,177.2656759438643
21,70087,2804,25230104,359.9826501348324
22,54070,2163,14040032,259.6639911226188
23,52545,2102,7140255,135.88838138738225
24,133502,5341,54402615,407.50411978846756
25,186129,7446,74175217,398.5150997426516
26,134433,5378,55458626,412.5372936704529
27,3182,128,341107,107.19893148962916
28,145179,5808,56338631,388.0632253976126
29,102089,4084,42116998,412.5517734525757
30,71323,2853,17198971,241.14200187877682
31,176122,7045,7113115,40.387430303993824
32,62514,2501,18721298,299.4736858943597
33,223477,8940,64519343,288.70686021380277
34,210334,8414,280323513,1332.7541576730343
35,54415,2177,21417603,393.5974088027198
36,64473,2579,15249082,236.51888387386967
37,27717,1109,105317,3.7997258000505103
39,51634,2066,1299418,25.165937173180463
40,28785,1152,6271395,217.87024491922875
41,32043,1282,7816709,243.94435602159598
42,178345,7134,4834576,27.10799854215145
43,7487,300,747659,99.86095899559236
44,12336,494,1306108,105.87775616083009
45,16810,673,7843967,466.6250446162998
46,93709,3749,67548307,720.8305178798195
47,3770,151,31319,8.307427055702918
48,44331,1774,867330,19.564864316167018
49,53912,2157,16302752,302.3956076569224
50,18329,734,4064425,221.74832233073272
51,215285,8612,117880969,547.5577443853497
54,178718,7149,200533986,1122.0693270963193
