Table Number,Players,Pages,Total KC,Average KC/Player
11,58238,2330,25474463,437.4199491740788
12,55025,2201,43879465,797.4459791004089
13,263817,10553,69712533,264.24579538088904
14,21360,855,661997,30.99236891385768
15,37060,1483,8784339,237.0301942795467
16,85495,3420,63961330,748.1294812562138
17,68714,2749,25881179,376.6507407515208
18,4747,190,422303,88.96208131451444
19,22998,920,3808860,165.6170101747978
20,36844,1474,6552409,177.84195527087178
21,59440,2378,21764390,366.15730148048453
22,45838,1834,11858454,258.703564727955
23,44404,1777,6048435,136.21374200522476
24,113860,4555,47315301,415.556832952749
25,157553,6303,64409417,408.8111111816341
26,114498,4580,48264401,421.53051581687015
27,2200,88,233204,106.00181818181818
28,123521,4941,47965822,388.3211923478599
29,84568,3383,35113358,415.2085658878063
30,57389,2296,13825855,240.91472233354824
31,134325,5373,5274970,39.270202866182764
32,53187,2128,16129846,303.266700509523
33,192060,7683,55627324,289.63513485369157
34,179316,7173,238645682,1330.8666376675812
35,45365,1815,17943958,395.5463022153643
36,54116,2165,12735394,235.3350949811516
37,19377,776,69230,3.5727924859369353
39,41988,1680,1048258,24.965656854339336
40,18702,749,3788566,202.5754464763127
41,28177,1128,6854506,243.26599708982502
42,149653,5987,4048386,27.05181987664798
43,4707,189,488006,103.67665179519864
44,4530,182,419628,92.63311258278145
45,12869,515,5965753,463.57549149118034
46,79248,3170,57242142,722.3165505754089
47,2937,118,24471,8.331971399387129
48,37691,1508,742435,19.69793849990714
49,47004,1881,14001980,297.8891158199302
50,15498,620,3410407,220.0546522131888
51,172003,6881,91262088,530.5842805067354
54,147984,5920,167805892,1133.9461833711753
