Table Number,Players,Pages,Total KC,Average KC/Player
11,69410,2777,30161634,434.54306295922777
12,65282,2612,55214691,845.7873686467939
13,307566,12303,80532781,261.8390231690109
14,27882,1116,880545,31.58112760921024
15,42196,1688,10010450,237.23694189022657
16,99336,3974,73785600,742.78811307079
17,83344,3334,30802682,369.58487713572663
18,7580,304,757509,99.93522427440634
19,27213,1089,4547922,167.1231396758902
20,41434,1658,7355955,177.53427137133755
21,68332,2734,24652258,360.7717906690862
22,52733,2110,13663218,259.1018527297897
23,51327,2054,6963915,135.67742124028288
24,130603,5225,53280953,407.9611724079845
25,181860,7275,72657794,399.5259760255141
26,131477,5260,54320724,413.15761692159083
27,2984,120,320299,107.33880697050938
28,141582,5664,54923994,387.93062677459
29,98988,3960,40822029,412.39371438962297
30,68243,2730,16414212,240.5259440528699
31,169461,6779,6777145,39.992358123698075
32,60930,2438,18268261,299.8237485639258
33,218449,8738,62996385,288.380285558643
34,205390,8216,273321227,1330.7426213544964
35,52918,2117,20830255,393.63269586908046
36,62678,2508,14799456,236.11882957337502
37,26227,1050,98382,3.7511724558660924
39,50070,2003,1258277,25.1303574995007
40,27137,1086,5828177,214.76865534141578
41,31378,1256,7659278,244.0970743833259
42,173706,6949,4701378,27.06514455459224
43,6683,268,673056,100.71165644171779
44,9263,371,1013167,109.37784734967073
45,15972,639,7454697,466.7353493613824
46,91257,3651,65788668,720.916400933627
47,3581,144,29699,8.293493437587266
48,43168,1727,845295,19.58151871756857
49,52970,2119,15984619,301.76739663960734
50,17897,716,3968807,221.75822763591663
51,208637,8346,112560403,539.5035540196609
54,174272,6971,195687792,1122.8871648916636
