Table Number,Players,Pages,Total KC,Average KC/Player
11,59458,2379,25978161,436.9161593057284
12,56128,2246,45006470,801.8541547890536
13,269180,10768,71065470,264.0072442231964
14,22087,884,687495,31.126680852990447
15,37685,1508,8943849,237.33180310468356
16,87026,3482,65004977,746.9604141291109
17,70152,2807,26354659,375.679367658798
18,4863,195,434091,89.26403454657618
19,23468,939,3882651,165.44447758650077
20,37394,1496,6650918,177.86056586618173
21,60494,2420,22088259,365.13140146130195
22,46655,1867,12060823,258.51083485157005
23,45246,1810,6164059,136.23434115722938
24,115941,4638,48028671,414.2509638523042
25,160512,6421,65393425,407.4052095793461
26,116595,4664,48986428,420.1417556498992
27,2262,91,241013,106.54862953138816
28,125517,5021,48655700,387.6423114000494
29,86205,3449,35749795,414.70674554840207
30,58595,2344,14127181,241.09874562675995
31,137907,5517,5419492,39.29816470519988
32,54025,2161,16372386,303.0520314669135
33,195358,7815,56472339,289.0710336919911
34,182298,7292,242544193,1330.4819197138752
35,46219,1849,18266823,395.22324152404855
36,55132,2206,12968027,235.2177864035406
37,20106,805,72225,3.5922112802148614
39,42963,1719,1073457,24.985615529641784
40,19671,787,4022247,204.47597986884247
41,28565,1143,6944619,243.11636618239103
42,152396,6096,4122060,27.04834772566209
43,5001,201,515275,103.03439312137573
44,5197,208,487506,93.80527227246489
45,13159,527,6097312,463.3567900296375
46,80582,3224,58193205,722.1613387605172
47,3003,121,25010,8.328338328338328
48,38284,1532,753927,19.693004910667643
49,47789,1912,14234674,297.86507355249114
50,15755,631,3473146,220.44722310377657
51,176214,7049,93729064,531.904752176331
54,151209,6049,171507666,1134.2424458861576
