Table Number,Players,Pages,Total KC,Average KC/Player
11,75385,3016,32839152,435.6191815347881
12,71719,2869,62945128,877.6632133744196
13,328172,13127,86470210,263.4905171678266
14,32282,1292,1023085,31.69211944737005
15,45353,1815,10833973,238.88106630211894
16,107402,4297,79868188,743.6378093517811
17,91617,3665,33926961,370.3129441042601
18,9822,393,1044477,106.34056200366524
19,30222,1209,5083340,168.19998676460855
20,44280,1772,7825256,176.72213188798554
21,73865,2955,26397144,357.37012116699384
22,56738,2270,14796159,260.78041171701506
23,55376,2216,7519913,135.79733097370703
24,139269,5571,56510793,405.76720591086314
25,194522,7781,77041297,396.05441543887065
26,140290,5612,57622044,410.7352199016323
27,3794,152,395401,104.21744860305746
28,152167,6087,59373668,390.18754394842506
29,108364,4335,44884727,414.2033055258204
30,77105,3085,18753703,243.22291680176383
31,188536,7542,7779928,41.264946747570754
32,65769,2631,19622747,298.3586035974395
33,233469,9339,67553509,289.3468040724893
34,220144,8806,294552518,1337.999300457882
35,57584,2304,22679470,393.85020144484577
36,68198,2728,16195597,237.4790609695299
37,30754,1231,119607,3.889152630552123
39,55063,2203,1390284,25.248969362366743
40,32587,1304,7196053,220.82588148648233
41,33422,1337,8155160,244.00574471904733
42,187717,7509,5104495,27.192502543722732
43,8523,341,846501,99.31960577261528
44,15042,602,1720108,114.35367637282276
45,18434,738,8609810,467.0614082673321
46,98593,3944,71176695,721.924426683436
47,4212,169,34946,8.296771130104464
48,46783,1872,913774,19.532180492914094
49,56224,2249,17138572,304.8266220830962
50,19498,780,4322385,221.68350600061544
51,228576,9144,129805304,567.8868472630547
54,187963,7519,211381973,1124.593526385512
