Table Number,Players,Pages,Total KC,Average KC/Player
11,78593,3144,34271982,436.0691410176479
12,74759,2991,66569857,890.4594363220482
13,337179,13488,88868784,263.5655957221535
14,34755,1391,1104857,31.78987196086894
15,46750,1870,11225299,240.1133475935829
16,111232,4450,82825289,744.6174572065593
17,95017,3801,35318761,371.70991506782997
18,10844,434,1175455,108.39680929546293
19,31911,1277,5376618,168.4879195261822
20,45877,1836,8100302,176.5656429147503
21,76523,3061,27255369,356.1722488663539
22,59048,2362,15405986,260.9061441539087
23,57525,2301,7812868,135.81691438504998
24,143328,5734,58012506,404.75347454789016
25,200395,8016,79100284,394.72184435739416
26,144367,5775,59140823,409.65610561970533
27,4338,174,449889,103.7088520055325
28,157094,6284,61798013,393.3823888881816
29,113058,4523,47144882,416.9973111146491
30,81118,3245,19915376,245.51118124214108
31,198026,7922,8294414,41.88547968448587
32,68041,2722,20317379,298.6049440778354
33,240603,9625,69926502,290.6302165808406
34,227159,9087,304812426,1341.8461342055564
35,59905,2397,23636569,394.5675486186462
36,71035,2842,16944735,238.54064897585698
37,32953,1319,130537,3.9613085303310775
39,57914,2317,1464921,25.294764651034292
40,35817,1433,7985872,222.96317391182959
41,34561,1383,8450326,244.50467289719626
42,194473,7779,5302908,27.268093771371863
43,9366,375,923259,98.57559256886611
44,16876,676,1991607,118.014162123726
45,19623,785,9200783,468.87749069968913
46,102062,4083,73822475,723.310095824107
47,4536,182,38027,8.383377425044092
48,48616,1945,949185,19.524127859141025
49,57573,2303,17707897,307.57294217775694
50,20342,814,4516649,222.03564054665225
51,238061,9523,141169072,592.9953751349444
54,194568,7783,219493095,1128.104801406192
