Table Number,Players,Pages,Total KC,Average KC/Player
11,72404,2897,31486059,434.8662919175736
12,68504,2741,59100492,862.7305266845732
13,318042,12722,83438294,262.34992233730134
14,29921,1197,946136,31.621135657230706
15,43678,1748,10388421,237.84104125646778
16,103469,4139,76876792,742.9934763069132
17,87540,3502,32377821,369.8631596984236
18,8711,349,899767,103.29089656755826
19,28731,1150,4809339,167.3919807873029
20,42768,1711,7575174,177.12247474747474
21,71036,2842,25529343,359.3859873866772
22,54669,2187,14221848,260.14465236239914
23,53198,2128,7220658,135.73175683296364
24,134902,5397,54920551,407.1144312167351
25,188161,7527,74885768,397.9877232795319
26,135888,5436,55993352,412.0551630754739
27,3322,133,354226,106.630343166767
28,146824,5873,56962471,387.96430420094805
29,103609,4145,42786567,412.96187589881185
30,72778,2912,17591365,241.71267415977357
31,179250,7170,7276459,40.59391352859135
32,63312,2533,18941073,299.170346853677
33,225924,9037,65243146,288.7835997946212
34,212826,8514,283852690,1333.7312640372886
35,55176,2208,21717234,393.5992822966507
36,65398,2616,15480372,236.71017462307717
37,28459,1139,108755,3.8214624547594784
39,52423,2097,1320066,25.181046487228887
40,29704,1189,6487791,218.4147252895233
41,32309,1293,7884418,244.03163205298833
42,180745,7230,4902464,27.123649340230713
43,7778,312,775669,99.7260221136539
44,13133,526,1423207,108.36876570471331
45,17171,687,8021091,467.1301030807757
46,94951,3799,68450387,720.9022232519932
47,3874,155,31816,8.212700051626227
48,44930,1798,878340,19.54907634097485
49,54476,2180,16518852,303.23173507599677
50,18605,745,4124635,221.6949744692287
51,218566,8743,120913554,553.2130065975495
54,180836,7234,202790942,1121.408027162733
