Table Number,Players,Pages,Total KC,Average KC/Player
11,80146,3206,34926839,435.7901704389489
12,76021,3041,68048383,895.1261230449481
13,340773,13631,90301893,264.9913373418669
14,35902,1437,1142978,31.836053701743637
15,47414,1897,11398395,240.40146370270384
16,112868,4515,84089035,745.0210422794769
17,96376,3856,35880844,372.3006142608118
18,11202,449,1223586,109.22924477771826
19,32587,1304,5494517,168.6107036548317
20,46476,1860,8204066,176.52263533866943
21,77691,3108,27619161,355.5001351507897
22,60034,2402,15699932,261.51734017390146
23,58400,2336,7928738,135.76606164383563
24,145038,5802,58627210,404.21965278065056
25,202877,8116,79945504,394.0589815503975
26,146121,5845,59770523,409.04813818684516
27,4531,182,474887,104.80843080997572
28,159049,6362,62800818,394.8520141591585
29,115080,4604,48154879,418.4469847062913
30,82816,3313,20400961,246.3408157843895
31,202097,8084,8508564,42.10138695774801
32,68897,2756,20571679,298.5859906817423
33,243600,9744,70885625,290.9918924466338
34,229988,9200,309017244,1343.6233368697497
35,60934,2438,24037785,394.4888732070765
36,72304,2893,17267961,238.82442188537286
37,33884,1356,135027,3.9849781607838506
39,59135,2366,1496956,25.31421324088949
40,36981,1480,8297059,224.36004975527973
41,35036,1402,8574154,244.7241123415915
42,197210,7889,5382474,27.293108868718626
43,9703,389,953096,98.22694012161188
44,17579,704,2095732,119.21793048523807
45,20057,803,9430510,470.1854714064915
46,103538,4142,74909691,723.499497768935
47,4682,188,39452,8.4263135412217
48,49328,1974,963534,19.53320629257217
49,58272,2331,17968925,308.36293588687533
50,20708,829,4601739,222.220349623334
51,241873,9675,145895675,603.1912408578055
54,197346,7894,223990829,1135.0158047287505
