Table Number,Players,Pages,Total KC,Average KC/Player
11,70267,2811,30555737,434.8518792605348
12,66231,2650,56359440,850.9525750781356
13,310879,12436,81497842,262.15293409976226
14,28490,1140,899322,31.566233766233765
15,42548,1702,10109047,237.59159067406225
16,100573,4023,74729287,743.0352778578743
17,84583,3384,31274210,369.7458118061549
18,7949,318,801436,100.82224179142031
19,27673,1107,4627143,167.2078560329563
20,41838,1674,7427180,177.5223481045939
21,69101,2765,24894515,360.262731364235
22,53311,2133,13833067,259.4786629401062
23,51872,2075,7047799,135.86904302899444
24,131894,5276,53775246,407.7156352828787
25,183722,7349,73323077,399.0979686700558
26,132788,5312,54823715,412.86648642949666
27,3069,123,329347,107.31410883023786
28,143165,5727,55490482,387.5981000942968
29,100359,4015,41396669,412.4858657419863
30,69307,2773,16682221,240.7003765853377
31,172479,6900,6927903,40.16664637434123
32,61648,2466,18476105,299.70323449260314
33,220722,8829,63682287,288.51807703808413
34,207580,8304,276417768,1331.6204258599093
35,53545,2142,21083153,393.74643757587074
36,63455,2539,14991307,236.25099676936412
37,26882,1076,101464,3.7744215460159216
39,50767,2031,1276466,25.143616916500875
40,27837,1114,6020346,216.27136544886304
41,31696,1268,7735901,244.06552877334678
42,175862,7035,4761762,27.076696500665296
43,7076,284,708588,100.13962690785755
44,10952,439,1152032,105.1891891891892
45,16337,654,7626477,466.82236640754115
46,92351,3695,66584116,720.9896590183106
47,3655,147,30364,8.307523939808481
48,43680,1748,854948,19.572985347985348
49,53338,2134,16141884,302.6338445386029
50,18067,723,4008159,221.84972601981514
51,211598,8464,114850103,542.7749931473833
54,176148,7046,197614517,1121.8663680541363
