Table Number,Players,Pages,Total KC,Average KC/Player
11,70898,2836,30830644,434.85914976445036
12,66862,2675,57142675,854.6360413987018
13,313106,12525,82017420,261.9477748749625
14,28910,1157,913498,31.597993773780697
15,42846,1714,10185456,237.72244783643748
16,101392,4056,75347422,743.1298524538425
17,85511,3421,31605703,369.60979289214254
18,8168,327,829920,101.60626836434868
19,27987,1120,4682876,167.32325722656947
20,42083,1684,7467674,177.45108476106742
21,69595,2784,25070814,360.2387240462677
22,53730,2150,13949243,259.6174018239345
23,52239,2090,7098403,135.88320986236337
24,132814,5313,54126086,407.5329859803936
25,185034,7402,73798392,398.8369272674211
26,133742,5350,55178971,412.57773175217955
27,3140,126,336441,107.1468152866242
28,144260,5771,55957156,387.89100235685567
29,101288,4052,41793347,412.61893807756104
30,70437,2818,16973564,240.97511251189005
31,174513,6981,7029758,40.282145169700826
32,62132,2486,18613196,299.57503379900857
33,222245,8890,64155401,288.66971585412495
34,209089,8364,278559407,1332.252806221274
35,54027,2162,21265349,393.6059562811187
36,64046,2562,15135723,236.32581269712395
37,27281,1092,103466,3.792602910450497
39,51271,2051,1289696,25.154492793196933
40,28357,1135,6159079,217.19783474979724
41,31889,1276,7786250,244.1672677098686
42,177234,7090,4800601,27.08623063294853
43,7343,294,732551,99.76181397249081
44,11789,472,1238434,105.04996182882348
45,16591,664,7742062,466.6422759327346
46,93059,3723,67096230,721.0074253967913
47,3715,149,30899,8.317362045760431
48,44054,1763,861836,19.56317247015027
49,53646,2146,16223155,302.4112701785781
50,18219,729,4040448,221.77111806356
51,213677,8548,116540371,545.4043766994108
54,177580,7104,199252452,1122.0433156887036
