Table Number,Players,Pages,Total KC,Average KC/Player
11,72590,2904,31570806,434.9194930431189
12,68699,2748,59348160,863.8868105794844
13,318704,12749,83519754,262.06057658516994
14,30077,1204,951398,31.632077667320544
15,43771,1751,10411696,237.8674464828311
16,103735,4150,77077442,743.0225285583458
17,87818,3513,32484223,369.90392630212483
18,8783,352,908353,103.42172378458386
19,28832,1154,4826221,167.39112791342953
20,42859,1715,7591412,177.12527123824634
21,71224,2849,25585055,359.2195748624059
22,54833,2194,14261189,260.0840552222202
23,53333,2134,7239363,135.73890461815387
24,135184,5408,55023816,407.0290566930998
25,188586,7544,75026573,397.8374481668841
26,136165,5447,56098630,411.99008555796274
27,3354,135,357768,106.66905187835421
28,147181,5888,57123265,388.11575543038845
29,103913,4157,42923560,413.07208915150176
30,73052,2923,17672512,241.91688112577341
31,179835,7194,7307649,40.63529902410543
32,63457,2539,18981241,299.1197346234458
33,226440,9058,65396337,288.80205352411235
34,213346,8534,284570501,1333.8450263890581
35,55342,2214,21780119,393.5549672942792
36,65584,2624,15529026,236.7807087094413
37,28615,1145,109441,3.824602481216145
39,52580,2104,1324200,25.184480791175353
40,29862,1195,6531743,218.7309289397897
41,32376,1296,7899451,243.99095008648382
42,181220,7249,4915857,27.126459551925837
43,7833,314,781084,99.71709434444018
44,13258,531,1445224,109.00769346809473
45,17259,691,8059518,466.97479575873456
46,95202,3809,68636874,720.9604209995588
47,3897,156,31986,8.20785219399538
48,45026,1802,880317,19.55130369120064
49,54578,2184,16556366,303.3523764154055
50,18668,747,4137182,221.61892007713735
51,219228,8770,121498372,554.2101008995202
54,181421,7257,203453006,1121.441321566963
