Table Number,Players,Pages,Total KC,Average KC/Player
11,70676,2828,30738359,434.9193361254174
12,66651,2667,56883456,853.4524013143089
13,312328,12494,81785228,261.85685561332957
14,28798,1152,909528,31.58302659906938
15,42761,1711,10164533,237.70568976403732
16,101133,4046,75150121,743.0820899211928
17,85219,3409,31502190,369.66157781715344
18,8102,325,820699,101.29585287583313
19,27890,1116,4664749,167.25525277877375
20,42005,1681,7455008,177.4790620164266
21,69443,2778,25015899,360.23643851792116
22,53589,2144,13910668,259.58066021011774
23,52126,2086,7082393,135.87064037140775
24,132525,5301,54013986,407.5758234295416
25,184606,7385,73642637,398.91789540968335
26,133449,5338,55066122,412.63795157700696
27,3119,125,334223,107.15710163513947
28,143910,5757,55818458,387.8705996803558
29,100962,4039,41664902,412.6790475624492
30,70054,2803,16879935,240.9560481913952
31,173823,6953,6995283,40.24371343262975
32,61986,2480,18571260,299.6041041525506
33,221744,8870,63985464,288.55555956418215
34,208597,8344,277808311,1331.7943738404674
35,53866,2155,21203444,393.63316377677944
36,63854,2555,15086321,236.26274000062642
37,27152,1087,102841,3.787603123158515
39,51096,2044,1285256,25.153749804289966
40,28195,1128,6113922,216.84419223266536
41,31813,1273,7770013,244.2401848301009
42,176759,7071,4787348,27.084040982354505
43,7268,291,725244,99.78591084204733
44,11545,462,1210074,104.81368557817237
45,16510,661,7702457,466.5328285887341
46,92807,3713,66925538,721.1259711013178
47,3698,148,30723,8.308004326663061
48,43924,1757,859531,19.568595756306348
49,53498,2140,16173870,302.32662903286104
50,18153,727,4026508,221.8095080702914
51,212937,8518,115900974,544.2970174276899
54,177076,7084,198670222,1121.9488920011747
