Table Number,Players,Pages,Total KC,Average KC/Player
11,62720,2509,27307853,435.3930644132653
12,58817,2353,47820850,813.0446979614737
13,282355,11295,74468895,263.74208000566665
14,23953,959,748524,31.24969732392602
15,39304,1573,9319974,237.12533075513943
16,90718,3629,67569198,744.8268039418858
17,73760,2951,27536963,373.33192787418653
18,5136,206,464821,90.50253115264798
19,24601,985,4077557,165.7476118856957
20,38801,1553,6903622,177.92381639648463
21,62921,2517,22914522,364.17924063508207
22,48578,1944,12538897,258.1188398040265
23,47397,1896,6450391,136.09281178133637
24,120728,4830,49728703,411.9069561327944
25,167661,6707,67814293,404.47267402675635
26,121384,4856,50717882,417.83004349831936
27,2451,99,258721,105.55732354141166
28,130579,5224,50554336,387.1551780914236
29,90089,3604,37223629,413.18728146610573
30,61531,2462,14841419,241.2023045294242
31,147251,5891,5794698,39.35252052617639
32,56167,2247,16966896,302.0794416650346
33,202847,8114,58541788,288.60070890868485
34,189710,7589,252069248,1328.7082810605662
35,48168,1927,19034406,395.1670403587444
36,57498,2300,13520260,235.14313541340567
37,21926,878,79721,3.6359117030010033
39,45226,1810,1134144,25.07725644540751
40,22061,883,4585192,207.8415303023435
41,29471,1179,7166365,243.1666723219436
42,159111,6365,4301437,27.034189968009755
43,5549,222,567401,102.25283834925212
44,6529,262,654964,100.31612804411088
45,13926,558,6461772,464.00775527789745
46,83804,3353,60446227,721.28092931125
47,3153,127,26243,8.323184268950206
48,39795,1592,781636,19.641563010428445
49,49542,1982,14806898,298.8756610552662
50,16464,659,3636824,220.8955296404276
51,186289,7452,99930020,536.4246949632023
54,159017,6361,180034514,1132.171491098436
