Table Number,Players,Pages,Total KC,Average KC/Player
11,73899,2956,32168562,435.304429017984
12,70177,2808,61085164,870.4442196161135
13,323103,12925,84828310,262.54262572616165
14,31057,1243,984393,31.696332549827737
15,44502,1781,10609188,238.39800458406364
16,105473,4219,78388927,743.2132109639434
17,89644,3586,33180220,370.1331935210388
18,9276,372,972193,104.80735230702889
19,29465,1179,4951096,168.03312404547768
20,43485,1740,7693236,176.91700586409107
21,72427,2898,25970270,358.5716652629544
22,55758,2231,14531717,260.62120233867785
23,54179,2168,7351336,135.68607763155467
24,137122,5485,55729865,406.4254094893598
25,191399,7656,75981609,396.98017753488784
26,138126,5526,56825787,411.4054341688024
27,3563,143,375671,105.43671063710356
28,149556,5983,58164056,388.91155152584986
29,105941,4238,43801251,413.4494765954635
30,75036,3002,18197919,242.5225091955861
31,183892,7356,7528233,40.93833880756096
32,64609,2585,19288005,298.5343373214258
33,229719,9189,66378015,288.9530905149335
34,216626,8666,289349290,1335.7089638362893
35,56400,2256,22205414,393.71301418439714
36,66756,2671,15837505,237.24466714602434
37,29611,1185,114153,3.8550876363513558
39,53665,2147,1353446,25.22027392155036
40,31155,1247,6842728,219.63498635852994
41,32809,1313,8008762,244.10259380048157
42,184304,7373,5004566,27.153865352895217
43,8174,327,813225,99.48923415708343
44,14172,567,1582898,111.691927744849
45,17822,713,8317592,466.70362473347546
46,96879,3876,69864912,721.1564116062304
47,4041,162,33420,8.270230141054194
48,45859,1835,896058,19.53941429163305
49,55317,2213,16840746,304.44069635012744
50,19052,763,4226029,221.8155049338652
51,223674,8947,125929017,563.0024812897342
54,184421,7377,207154833,1123.271389917634
