Table Number,Players,Pages,Total KC,Average KC/Player
11,69502,2781,30207023,434.6209173836724
12,65390,2616,55340541,846.3150481725035
13,307979,12320,80653968,261.88138801671545
14,27968,1119,882973,31.570830949656752
15,42243,1690,10024004,237.29384750136117
16,99468,3979,73892326,742.875356898701
17,83449,3338,30853205,369.72528130954237
18,7627,306,762377,99.95765045234037
19,27282,1092,4558750,167.09735356645407
20,41474,1659,7363664,177.5489222163283
21,68420,2737,24681250,360.73151125401927
22,52796,2112,13680572,259.1213728312751
23,51389,2056,6978149,135.79071396602384
24,130743,5230,53337932,407.9601355330687
25,182061,7283,72733838,399.50257331334
26,131630,5266,54380481,413.13136063207475
27,2992,120,321101,107.31985294117646
28,141756,5671,54994089,387.94893337848134
29,99137,3966,40887346,412.4327546728265
30,68369,2735,16443267,240.5076423525282
31,169794,6792,6793970,40.013015772053194
32,60998,2440,18289718,299.84127348437653
33,218717,8749,63072220,288.3736517966139
34,205631,8226,273681990,1330.937407297538
35,53004,2121,20861118,393.5762961285941
36,62758,2511,14818763,236.12548201026163
37,26293,1052,98715,3.754421328870802
39,50160,2007,1260419,25.127970494417863
40,27218,1089,5849235,214.9031890660592
41,31416,1257,7670027,244.14397122485357
42,173968,6959,4708507,27.06536259541985
43,6704,269,674894,100.6703460620525
44,9324,373,1019598,109.35199485199485
45,16011,641,7473125,466.74942227218787
46,91393,3656,65863280,720.6600067838893
47,3587,144,29768,8.298856983551714
48,43231,1730,846433,19.579306516157388
49,53038,2122,16013551,301.9259964553716
50,17926,718,3976180,221.81077764141472
51,208993,8360,112871162,540.0714952175432
54,174544,6982,195944192,1122.6062883857367
