Table Number,Players,Pages,Total KC,Average KC/Player
11,74301,2973,32346362,435.3422161209136
12,70608,2825,61567810,871.9664910491729
13,324270,12971,85181583,262.687214358405
14,31320,1253,992464,31.68786717752235
15,44745,1790,10667643,238.40972175662085
16,105979,4240,78784888,743.4009379216637
17,90176,3608,33365714,370.0065871185238
18,9412,377,989850,105.16893327666808
19,29648,1186,4984453,168.12105369670803
20,43688,1748,7725818,176.84073429774767
21,72808,2913,26079261,358.192245357653
22,55986,2240,14606606,260.89747436859216
23,54514,2181,7401641,135.7750486113659
24,137659,5507,55927891,406.27849250684665
25,192180,7688,76244167,396.7330991778541
26,138672,5547,57025771,411.2277244144456
27,3619,145,380665,105.18513401492125
28,150218,6009,58456822,389.14658696028437
29,106558,4263,44056556,413.4514161301826
30,75590,3024,18342367,242.65599947082947
31,185079,7404,7591147,41.01571220938086
32,64923,2597,19365420,298.2828889607689
33,230483,9220,66619720,289.0439641969256
34,217376,8696,290485440,1336.3271014279405
35,56640,2266,22309111,393.8755473163842
36,67063,2683,15916297,237.3335072991068
37,29879,1196,115454,3.8640516750895277
39,53958,2159,1362184,25.245264835612883
40,31496,1260,6927124,219.93662687325374
41,32944,1318,8041311,244.09030475959204
42,185030,7402,5026907,27.168064638166783
43,8264,331,821320,99.38528557599226
44,14387,576,1617001,112.39320219642732
45,17951,719,8379791,466.8147178430171
46,97239,3890,70156865,721.4889601908699
47,4089,164,33801,8.266324284666178
48,46060,1843,899806,19.535518888406425
49,55452,2219,16871373,304.25183942869506
50,19136,766,4244445,221.80419105351172
51,224790,8992,126995104,564.9499710841229
54,185051,7403,208087499,1124.4872980962004
