Table Number,Players,Pages,Total KC,Average KC/Player
11,78365,3135,34170515,436.0430676960378
12,74564,2983,66342751,889.7423823829193
13,336554,13463,88667860,263.4580483369682
14,34595,1384,1099630,31.785807197571902
15,46634,1866,11196187,240.08635330445597
16,110982,4440,82629615,744.5316808131048
17,94818,3793,35228967,371.5430298044675
18,10773,431,1167196,108.34456511649495
19,31818,1273,5358463,168.40979948456848
20,45783,1832,8082622,176.54199156892295
21,76344,3054,27200080,356.28313947396
22,58871,2355,15358482,260.8836608856653
23,57389,2296,7794485,135.81844952865532
24,143072,5723,57916000,404.803176023261
25,199997,8000,78966685,394.83934759021383
26,144092,5764,59041716,409.75013186020044
27,4308,173,446644,103.677808727948
28,156791,6272,61641522,393.1445172235651
29,112742,4510,46994564,416.83280410139963
30,80851,3235,19836947,245.35190659361047
31,197424,7897,8261782,41.847911094902344
32,67940,2718,20280985,298.5131733882838
33,240138,9606,69775720,290.5650917389168
34,226727,9070,304176922,1341.599906495477
35,59740,2390,23574255,394.61424506193504
36,70827,2834,16892471,238.50326852753892
37,32826,1314,129856,3.9558886248705294
39,57721,2309,1459819,25.290951300220023
40,35626,1426,7935359,222.7406669286476
41,34481,1380,8428281,244.43261506336825
42,194080,7764,5290687,27.26034109645507
43,9327,374,919255,98.55848611557843
44,16763,671,1975404,117.84310684245064
45,19559,783,9162472,468.4529883940897
46,101825,4073,73652681,723.3261085195188
47,4514,181,37823,8.379042977403634
48,48501,1941,946927,19.52386548730954
49,57446,2298,17664865,307.50382968352886
50,20280,812,4503184,222.05049309664693
51,237438,9498,140412841,591.3663398445068
54,194082,7764,218706945,1126.8790768850279
