Table Number,Players,Pages,Total KC,Average KC/Player
11,69924,2797,30396749,434.7112436359476
12,65843,2634,55873350,848.5845116413286
13,309549,12382,81136950,262.11342953781144
14,28263,1131,892122,31.565014329688992
15,42479,1700,10078110,237.24922903081523
16,100076,4004,74333979,742.7752807866021
17,84104,3365,31086336,369.6178065252544
18,7814,313,782815,100.18108523163552
19,27487,1100,4593748,167.12438607341653
20,41670,1667,7395281,177.4725461963043
21,68774,2751,24794169,360.51660511239714
22,53101,2125,13763207,259.1892243083934
23,51654,2067,7017273,135.85149262399815
24,131360,5255,53577957,407.87117082825824
25,182956,7319,73052584,399.2904523491987
26,132260,5291,54624500,413.0084681687585
27,3037,122,325630,107.22094171880146
28,142584,5704,55205871,387.1813878134994
29,99787,3992,41150105,412.37941816068223
30,68847,2754,16561422,240.5540110680204
31,171159,6847,6861192,40.08665626697982
32,61323,2453,18386560,299.83138463545487
33,219913,8797,63402256,288.3060846789412
34,206668,8267,275147412,1331.3498558073818
35,53310,2133,20983806,393.61857062464827
36,63143,2526,14910674,236.14136167112744
37,26595,1064,100107,3.7641285956006767
39,50486,2020,1269173,25.139107871489127
40,27536,1102,5939043,215.68285153980244
41,31560,1263,7705558,244.15583016476552
42,175011,7001,4737360,27.06892709601111
43,6905,277,693027,100.36596669080376
44,10239,410,1086205,106.08506690106455
45,16188,648,7553968,466.63998023227083
46,91892,3676,66242062,720.8686501545292
47,3622,145,30070,8.302043070127002
48,43471,1739,850850,19.57281866071634
49,53272,2131,16098258,302.18985583420937
50,18030,722,4000727,221.89278979478647
51,210441,8418,114057608,541.9932807770349
54,175562,7023,197266877,1123.6308369692758
