Table Number,Players,Pages,Total KC,Average KC/Player
11,75284,3012,32797456,435.64975293555074
12,71647,2866,62837025,877.036372772063
13,327808,13113,86355461,263.43304922393594
14,32212,1289,1020280,31.67391034397119
15,45304,1813,10820486,238.84173582906587
16,107287,4292,79777137,743.5862406442533
17,91502,3661,33880805,370.27392843872263
18,9798,392,1040444,106.18942641355379
19,30167,1207,5074000,168.1970364968343
20,44226,1770,7816652,176.7433636322525
21,73771,2951,26370028,357.45791706768244
22,56683,2268,14779140,260.73320043046414
23,55313,2213,7509662,135.76667329560863
24,139155,5567,56464413,405.76632532068555
25,194304,7773,76972484,396.1446187417655
26,140162,5607,57573664,410.7651431914499
27,3774,151,393326,104.21992580816111
28,152002,6081,59296257,390.10182102867066
29,108219,4329,44821691,414.1758009222041
30,76970,3079,18719667,243.20731453813173
31,188228,7530,7763752,41.246530803068616
32,65705,2629,19601678,298.32855947035995
33,233239,9330,67481034,289.32139993740327
34,219903,8797,294227465,1337.9874990336648
35,57508,2301,22650968,393.8750782499826
36,68133,2726,16176124,237.41981125152276
37,30690,1228,119283,3.8867057673509287
39,54979,2200,1388114,25.248076538314628
40,32502,1301,7174857,220.7512460771645
41,33376,1336,8144090,244.01036673058485
42,187513,7501,5098544,27.190349469103474
43,8503,341,844326,99.2974244384335
44,14980,600,1711206,114.23271028037384
45,18387,736,8591079,467.23658019252736
46,98478,3940,71098192,721.9703080891163
47,4203,169,34851,8.291934332619558
48,46722,1869,912627,19.533132143315783
49,56171,2247,17120990,304.80123195243095
50,19462,779,4315818,221.75614017058885
51,228279,9132,129497279,567.2763548114369
54,187744,7510,211126534,1124.5447737344468
