Table Number,Players,Pages,Total KC,Average KC/Player
11,68153,2727,29591490,434.1920385016067
12,63961,2559,53597540,837.9722018104783
13,302612,12105,79127887,261.4829782031116
14,27116,1085,854038,31.495722082903082
15,41663,1667,9901980,237.66843482226437
16,97676,3908,72508952,742.3415373274909
17,81502,3261,30151013,369.94200142327793
18,7098,284,688031,96.93307974077204
19,26688,1068,4449959,166.7400704436451
20,40967,1639,7276221,177.61176068542974
21,67173,2687,24291415,361.62468551352475
22,51788,2072,13408481,258.91096392986793
23,50589,2024,6860990,135.62217082765028
24,128761,5151,52588178,408.4169740837676
25,179230,7170,71738667,400.2603749372315
26,129612,5185,53618850,413.68739005647626
27,2837,114,303505,106.98096580895312
28,139411,5577,54043986,387.6594099461305
29,97074,3883,39983881,411.89073284298576
30,66806,2673,16057835,240.36516181181332
31,165082,6604,6565328,39.77010213106214
32,59897,2396,17995242,300.4364492378583
33,215317,8613,62079381,288.31620819535846
34,202306,8093,269014272,1329.7394639803072
35,51900,2076,20443099,393.8940077071291
36,61561,2463,14520942,235.8789168467049
37,25316,1013,94139,3.7185574340338126
39,49144,1966,1234451,25.119058277714473
40,26093,1044,5562532,213.18100640018395
41,31005,1241,7550829,243.53584905660378
42,170744,6830,4618622,27.049981258492245
43,6456,259,651836,100.96592317224288
44,8765,351,938587,107.08351397604108
45,15517,621,7231537,466.03963394986147
46,89827,3594,64733266,720.6437485388581
47,3474,139,28821,8.296200345423143
48,42467,1699,832307,19.59891209645136
49,52422,2097,15787771,301.16689557819234
50,17634,706,3910961,221.78524441419984
51,204466,8179,112624796,550.8240783308717
54,171688,6868,193442045,1126.7068461395088
