Table Number,Players,Pages,Total KC,Average KC/Player
11,77180,3088,33628064,435.7095620627106
12,73479,2940,65007531,884.7089780753685
13,333364,13335,87798993,263.37274870711894
14,33631,1346,1067627,31.745324254408136
15,46112,1845,11046590,239.55998438584317
16,109581,4384,81560918,744.297989614988
17,93612,3745,34725664,370.95312566764943
18,10425,417,1119749,107.40997601918465
19,31195,1248,5259017,168.58525404712293
20,45207,1809,7976584,176.4457716725286
21,75341,3014,26868195,356.62116244806947
22,57968,2319,15114782,260.74354816450455
23,56644,2266,7695276,135.85332956712097
24,141596,5664,57362859,405.11638040622614
25,197852,7915,78203020,395.2601944888098
26,142616,5705,58485640,410.09171481460703
27,4098,164,423594,103.36603221083455
28,154937,6198,60750840,392.10027301419285
29,111007,4441,46122908,415.495491275325
30,79442,3178,19412763,244.36397623423377
31,193884,7756,8068478,41.614975965010004
32,67192,2688,20037600,298.21407310394096
33,237540,9502,68891969,290.0226025090511
34,224164,8967,300447681,1340.3029969129743
35,58860,2355,23201402,394.1794427454978
36,69772,2791,16607092,238.0194347302643
37,32058,1283,125932,3.928255037744089
39,56641,2266,1430672,25.258593598276867
40,34504,1381,7658236,221.9521214931602
41,34082,1364,8324099,244.23739804002113
42,191608,7665,5218862,27.237182163583984
43,9040,362,893008,98.78407079646017
44,16151,647,1882627,116.56411367717169
45,19108,765,8947424,468.2553904123927
46,100540,4022,72684624,722.942351302964
47,4394,176,36686,8.349112426035504
48,47830,1914,934078,19.52912398076521
49,56979,2280,17459220,306.4149949981572
50,19971,799,4431235,221.8834810475189
51,233976,9360,136002511,581.266929086744
54,191542,7662,214838771,1121.6274811790624
