Table Number,Players,Pages,Total KC,Average KC/Player
11,73244,2930,31871583,435.142578231664
12,69431,2778,60223995,867.3934553729603
13,320920,12837,84161959,262.2521469525115
14,30552,1223,967827,31.678024351924588
15,44119,1765,10504731,238.09993426868243
16,104593,4184,77739565,743.257818400849
17,88742,3550,32842882,370.09400283969256
18,9056,363,940734,103.87963780918727
19,29168,1167,4893722,167.77708447613824
20,43157,1727,7638784,176.99988414393957
21,71851,2875,25784019,358.8540034237519
22,55331,2214,14404640,260.33579729265693
23,53745,2150,7293719,135.70972183458926
24,136142,5446,55383315,406.8055045467233
25,189997,7600,75509047,397.42231193124104
26,137132,5486,56468538,411.7823556864918
27,3465,139,366758,105.84646464646465
28,148373,5935,57625838,388.3849352645023
29,104890,4196,43354770,413.3355896653637
30,74050,2962,17939804,242.26609047940582
31,181885,7276,7418726,40.78800340874729
32,64042,2562,19134537,298.7810655507323
33,228061,9123,65876946,288.8566918499875
34,214999,8600,286971120,1334.755603514435
35,55892,2236,21996624,393.5558577256137
36,66186,2648,15689325,237.04899827758138
37,29112,1165,111765,3.839138499587799
39,53121,2125,1338655,25.200109184691552
40,30513,1221,6687290,219.16199652607085
41,32580,1304,7949157,243.98885819521178
42,182780,7312,4960075,27.136858518437467
43,7996,320,797123,99.69022011005502
44,13754,551,1517050,110.29882216082594
45,17535,702,8190028,467.0674650698603
46,96031,3842,69238357,721.0000624798242
47,3969,159,32723,8.244646006550768
48,45446,1818,888093,19.541719843330547
49,54957,2199,16697502,303.8284840875594
50,18837,754,4180646,221.93799437277698
51,221489,8860,123637360,558.2099336761645
54,182859,7315,204932724,1120.7144521188457
