Table Number,Players,Pages,Total KC,Average KC/Player
11,80544,3222,35094873,435.7229961263409
12,76301,3053,68399955,896.4489980472077
13,341620,13665,90663073,265.39158421638075
14,36185,1448,1152575,31.8522868591958
15,47572,1903,11440229,240.48240561674936
16,113291,4532,84407826,745.0532345905676
17,96690,3868,36019065,372.52109835556934
18,11298,452,1234951,109.30704549477784
19,32715,1309,5521124,168.76429772275714
20,46616,1865,8225706,176.45671014244036
21,78010,3121,27715127,355.2765927445199
22,60264,2411,15766705,261.62725673702374
23,58605,2345,7958772,135.80363450217558
24,145484,5820,58776975,404.0098911220478
25,203479,8140,80145886,393.87792352036325
26,146580,5864,59925912,408.82734343020877
27,4586,184,480368,104.74662014827737
28,159531,6382,63039761,395.1568096482815
29,115571,4623,48409581,418.87308234764777
30,83265,3331,20525491,246.50802858343843
31,203060,8123,8560186,42.155944055944055
32,69104,2765,20633365,298.58423535540635
33,244354,9775,71145220,291.1563551241232
34,230646,9226,310040624,1344.2271879850507
35,61185,2448,24135798,394.47246874233883
36,72622,2905,17354488,238.9701192476109
37,34107,1365,136096,3.9902659278154045
39,59410,2377,1504788,25.328867194075073
40,37329,1494,8384618,224.61405341691446
41,35123,1405,8601372,244.89286222703072
42,197915,7917,5402846,27.298820200591162
43,9775,391,960349,98.24542199488491
44,17745,710,2121310,119.5440969287123
45,20179,808,9485345,470.0602111105605
46,103894,4156,75201109,723.8253315879647
47,4714,189,39733,8.428722952906236
48,49501,1981,967113,19.537241671885415
49,58418,2337,18025598,308.56239515217914
50,20804,833,4624303,222.27951355508557
51,242761,9711,147047564,605.7297671372255
54,197907,7917,224889469,1136.3391340377045
