Table Number,Players,Pages,Total KC,Average KC/Player
11,78277,3132,34128103,435.9914534282101
12,74482,2980,66236907,889.3008646384361
13,336285,13452,88586324,263.42633183163093
14,34519,1381,1096894,31.776528868159563
15,46578,1864,11182182,240.0743269354631
16,110861,4435,82541448,744.5490118256195
17,94729,3790,35188631,371.4662985991618
18,10751,431,1163448,108.21765417170496
19,31761,1271,5348545,168.39976700985486
20,45740,1830,8076078,176.56488850021861
21,76274,3051,27171379,356.23382804101004
22,58801,2353,15338026,260.8463461505757
23,57332,2294,7787232,135.82697272029583
24,142957,5719,57874014,404.8351182523416
25,199819,7993,78906073,394.88773840325496
26,143978,5760,58998624,409.7752712219922
27,4292,172,444651,103.59995340167754
28,156659,6267,61566961,392.99983403443144
29,112598,4504,46924632,416.7448089664115
30,80740,3230,19800576,245.23874163983155
31,197111,7885,8245615,41.83234319748771
32,67879,2716,20263933,298.5302228966249
33,239922,9597,69705256,290.53298988838037
34,226504,9061,303880013,1341.6099185886342
35,59680,2388,23543909,394.50249664879357
36,70747,2830,16868744,238.43758745953892
37,32754,1311,129502,3.9537766379678816
39,57625,2305,1457411,25.291297180043383
40,35538,1422,7914940,222.7176543418313
41,34447,1378,8418603,244.39292246059162
42,193877,7756,5284900,27.25903536778473
43,9301,373,917086,98.6007956133749
44,16713,669,1967333,117.71273858672889
45,19531,782,9145472,468.25416005324865
46,101726,4070,73576084,723.2770776399348
47,4507,181,37734,8.372309740403816
48,48455,1939,945982,19.522897533794243
49,57389,2296,17644260,307.45020822805765
50,20255,811,4498006,222.06892125401134
51,237171,9487,140032454,590.4282311075132
54,193869,7755,218370020,1126.379256095611
