Table Number,Players,Pages,Total KC,Average KC/Player
11,69311,2773,30116052,434.5060957135231
12,65192,2608,55077999,844.8582494784636
13,307133,12286,80395831,261.7622691146832
14,27830,1114,878638,31.571613366870285
15,42188,1688,10014362,237.37465630036976
16,99232,3970,73698810,742.6919743631087
17,83216,3329,30760495,369.64640213420495
18,7538,302,751468,99.69063412045635
19,27158,1087,4538049,167.09805582148906
20,41410,1657,7350867,177.5142960637527
21,68242,2730,24625481,360.8552064710882
22,52681,2108,13646079,259.0322696987529
23,51269,2051,6957393,135.70370009167334
24,130473,5219,53227852,407.96066619147257
25,181647,7266,72582064,399.5775542673427
26,131353,5255,54267244,413.14049926533846
27,2981,120,319861,107.29989936262999
28,141463,5659,54901175,388.09565045276855
29,98844,3954,40757054,412.337157541176
30,68133,2726,16385979,240.49988992118358
31,169076,6764,6758877,39.97537793654924
32,60840,2434,18244782,299.8813609467456
33,218242,8730,62929911,288.34922242281505
34,205145,8206,272943236,1330.4893416851496
35,52866,2115,20806351,393.5677183823251
36,62601,2505,14780448,236.1056213159534
37,26134,1046,97982,3.7492155812351724
39,50013,2001,1257111,25.135684721972286
40,27049,1082,5806201,214.6549225479685
41,31344,1254,7650820,244.0920112302195
42,173453,6939,4694159,27.063002657780494
43,6663,267,671162,100.72970133573466
44,9221,369,1006727,109.1776380002169
45,15939,638,7434062,466.40705188531274
46,91142,3646,65697071,720.82103750192
47,3577,144,29633,8.284316466312552
48,43112,1725,844207,19.581717387270366
49,52916,2117,15963548,301.6771486884874
50,17866,715,3962366,221.78249188402552
51,208246,8330,112218059,538.8725785849429
54,174009,6961,195390287,1122.8746041871398
