Table Number,Players,Pages,Total KC,Average KC/Player
11,71622,2865,31144437,434.84455893440565
12,67624,2705,58061380,858.591328522418
13,315420,12617,82727001,262.27569906790944
14,29348,1174,927232,31.594384625868884
15,43245,1730,10275120,237.6024973985432
16,102373,4095,76060147,742.9707735438055
17,86498,3460,31974734,369.6586510670767
18,8427,338,863629,102.48356473240774
19,28337,1134,4739706,167.26209549352436
20,42406,1697,7515949,177.23786728293166
21,70267,2811,25286698,359.86591145203295
22,54169,2167,14068611,259.71701526703464
23,52664,2107,7155778,135.8760823332827
24,133775,5351,54508144,407.4613642309849
25,186522,7461,74316851,398.4347744501989
26,134728,5390,55566294,412.43315420699486
27,3206,129,343341,107.09326263256395
28,145481,5820,56433704,387.91116365710985
29,102392,4096,42242647,412.55808070943044
30,71604,2865,17280424,241.33322160773142
31,176754,7071,7145655,40.42711904681082
32,62687,2508,18766062,299.3613029814794
33,223940,8958,64660251,288.739175672055
34,210821,8433,281002710,1332.897149714687
35,54555,2183,21470888,393.5640729538997
36,64668,2587,15295941,236.53029318983113
37,27866,1115,106024,3.8047800186607335
39,51824,2073,1304025,25.162569465884534
40,28962,1159,6313381,217.98843311925972
41,32104,1285,7831101,243.92913655619236
42,178841,7154,4848268,27.109376485257854
43,7546,302,753486,99.85237211767824
44,12491,500,1330689,106.53182291249699
45,16883,676,7871444,466.2349108570752
46,93923,3757,67717595,720.9905454468021
47,3793,152,31501,8.30503559187978
48,44468,1779,869670,19.557209678870198
49,54034,2162,16344947,302.493744679276
50,18386,736,4076088,221.69520287175024
51,215964,8639,118488535,548.6494739864052
54,179228,7170,201076059,1121.9009250786708
