Table Number,Players,Pages,Total KC,Average KC/Player
11,70166,2807,30511961,434.853932103868
12,66145,2646,56234449,850.1693098495729
13,310526,12422,81400446,262.13729607182654
14,28404,1137,897091,31.58326292071539
15,42501,1701,10094760,237.51817604291665
16,100441,4018,74634017,743.0632610189066
17,84447,3378,31219813,369.6971236396793
18,7920,317,797090,100.64267676767676
19,27617,1105,4617850,167.21041387551145
20,41802,1673,7420022,177.50399502416153
21,69031,2762,24870417,360.2789616259362
22,53252,2131,13815686,259.43975813115003
23,51809,2073,7039052,135.86542878650428
24,131736,5270,53721975,407.80025961012933
25,183503,7341,73254868,399.20256344582924
26,132627,5306,54769962,412.96238322513517
27,3063,123,328933,107.38916095331375
28,142965,5719,55357133,387.2075892701011
29,100217,4009,41338981,412.4946965085764
30,69126,2766,16632151,240.6062986430576
31,172140,6886,6911340,40.149529452771
32,61576,2464,18454380,299.70085747693906
33,220446,8818,63601335,288.512084592145
34,207322,8293,276092321,1331.7077830620967
35,53472,2139,21056683,393.7889549670856
36,63375,2535,14970869,236.22672978303748
37,26812,1073,101143,3.7723034462181113
39,50682,2028,1274607,25.149106191547293
40,27760,1111,6000158,216.14402017291067
41,31666,1267,7728210,244.05387481841723
42,175628,7026,4755456,27.076867014371285
43,7034,282,704696,100.18424793858402
44,10792,432,1136417,105.3017976278725
45,16296,652,7609462,466.95274914089345
46,92232,3690,66499169,720.9988832509324
47,3649,146,30324,8.31022197862428
48,43631,1746,853994,19.573101693749855
49,53277,2132,16118373,302.53905062221975
50,18036,722,4002382,221.9107340873808
51,211251,8451,114557848,542.2831039853065
54,175912,7037,197362692,1121.9399017690664
