Table Number,Players,Pages,Total KC,Average KC/Player
11,68994,2760,29969796,434.38264196886684
12,64821,2593,54632457,842.8203360022216
13,305808,12233,80025533,261.68554452466907
14,27626,1106,871072,31.53087671034533
15,42009,1681,9971660,237.36961127377467
16,98804,3953,73372399,742.6055524067851
17,82690,3308,30571279,369.7095053815455
18,7413,297,734519,99.08525563199784
19,27009,1081,4510344,166.99411307341998
20,41274,1651,7329402,177.5791539467946
21,67930,2718,24529597,361.1010893566907
22,52398,2096,13579735,259.1651398908355
23,51076,2044,6928556,135.65189129924036
24,129977,5200,53041095,408.08062195619226
25,180940,7238,72329843,399.744904388195
26,130848,5234,54075130,413.2667675470775
27,2944,118,315960,107.32336956521739
28,140826,5634,54637695,387.98016701461376
29,98334,3934,40531936,412.18638517704966
30,67751,2711,16288589,240.41842924827677
31,167993,6720,6705456,39.91509170024941
32,60543,2422,18170473,300.1250846505789
33,217359,8695,62675847,288.351745269347
34,204288,8172,271832185,1330.6321712484337
35,52576,2104,20702587,393.76496880706026
36,62300,2492,14707677,236.07828250401283
37,25923,1037,96943,3.739652046445242
39,49732,1990,1250118,25.13709482827958
40,26776,1072,5737174,214.2655363011652
41,31238,1250,7621323,243.97602279275242
42,172659,6907,4671836,27.05816667535431
43,6606,265,665819,100.79003935815925
44,9098,364,987318,108.52033413937129
45,15803,633,7374567,466.65614123900525
46,90753,3631,65428647,720.9529932894781
47,3546,142,29410,8.29385222786238
48,42934,1718,840829,19.584222294684864
49,52794,2112,15922425,301.59535174451645
50,17797,712,3944122,221.6172388604821
51,207156,8287,111507904,538.2798663808917
54,173484,6940,194621844,1121.8431901501003
