Table Number,Players,Pages,Total KC,Average KC/Player
11,66427,2658,28854196,434.37451638640914
12,62210,2489,51562613,828.8476611477255
13,296233,11850,78170186,263.88074927506386
14,26083,1044,818834,31.393397998696468
15,40909,1637,9712890,237.42672761495027
16,95248,3810,70825070,743.5859020661851
17,78953,3159,29266460,370.6820513470039
18,6332,254,584619,92.32770056854075
19,25966,1039,4317961,166.29288300084727
20,40267,1611,7161681,177.854843916855
21,65831,2634,23847193,362.2486822317753
22,50674,2027,13100781,258.53062714607097
23,49560,1983,6729254,135.77994350282486
24,126109,5045,51656407,409.61713279781776
25,175495,7020,70478680,401.5993618051796
26,126907,5077,52675726,415.0734474851663
27,2712,109,287786,106.11578171091445
28,136521,5461,52874338,387.2982032068326
29,94652,3787,39026490,412.3155348011664
30,64997,2600,15633227,240.52228564395278
31,159435,6378,6302215,39.528428513187194
32,58703,2349,17655346,300.7571333662675
33,211201,8449,60918476,288.43838807581403
34,198232,7930,263436890,1328.9322107429678
35,50631,2026,19962361,394.27151349963464
36,60219,2409,14193320,235.6950464139225
37,24139,966,89117,3.691826504826215
39,47837,1914,1201088,25.107929008926146
40,24749,990,5218013,210.8373267606772
41,30530,1222,7439737,243.68611202096298
42,166978,6680,4514489,27.036429948855538
43,6177,248,624250,101.06038530030759
44,8070,323,846085,104.84324659231723
45,14973,599,6968141,465.3804180858879
46,87821,3513,63333022,721.160337504697
47,3351,135,28109,8.388242315726648
48,41593,1664,815983,19.61827711393744
49,51459,2059,15472685,300.67986163742006
50,17249,690,3822591,221.61232535219432
51,198627,7946,107997605,543.7206673815745
54,167611,6705,189155377,1128.537965885294
