Table Number,Players,Pages,Total KC,Average KC/Player
11,78724,3149,34324959,436.01644987551447
12,74869,2995,66687162,890.7179473480346
13,337474,13499,88976492,263.65436152118383
14,34860,1395,1107986,31.78387837062536
15,46803,1873,11239121,240.13676473730317
16,111346,4454,82930608,744.8009627647153
17,95126,3806,35364116,371.7607804385762
18,10894,436,1180062,108.32219570405728
19,31959,1279,5384391,168.47808129165495
20,45931,1838,8108925,176.54579695630403
21,76626,3066,27283351,356.0586615509096
22,59124,2365,15430344,260.98274812258984
23,57602,2305,7822718,135.80636089024688
24,143463,5739,58065729,404.7435854540892
25,200591,8024,79173970,394.7035011540897
26,144513,5781,59194870,409.6162282978002
27,4357,175,452107,103.76566444801469
28,157265,6291,61875721,393.4487711823991
29,113237,4530,47229226,417.0829852433392
30,81273,3251,19956026,245.54312010138668
31,198338,7934,8311226,41.90435519164255
32,68121,2725,20340064,298.5872785191057
33,240847,9634,69999750,290.6399083235415
34,227351,9095,305142340,1342.1640546995616
35,59980,2400,23667251,394.585711903968
36,71127,2846,16970200,238.59012751838262
37,33033,1322,130934,3.9637332364605093
39,58013,2321,1467651,25.298657197524694
40,35910,1437,8011723,223.10562517404622
41,34603,1385,8458886,244.45527844406556
42,194698,7788,5309510,27.2704907086873
43,9398,376,925747,98.50468184720154
44,16945,678,1999721,118.01245205075243
45,19669,787,9218944,468.7042554273222
46,102191,4088,73904559,723.2002720396121
47,4548,182,38141,8.386323658751099
48,48659,1947,950222,19.528185947101257
49,57619,2305,17725886,307.6395980492546
50,20366,815,4522485,222.06054207993716
51,238389,9536,141516669,593.6375797540994
54,194789,7792,219858359,1128.7000754662738
