Table Number,Players,Pages,Total KC,Average KC/Player
11,73803,2953,32124237,435.2700703223446
12,70066,2803,60957554,870.0019124825164
13,322755,12911,84703841,262.44005824851666
14,30977,1240,981675,31.690447751557606
15,44445,1778,10595074,238.38618517268534
16,105350,4214,78294826,743.187717133365
17,89487,3580,33128467,370.20424195693226
18,9246,370,967250,104.61280553752974
19,29417,1177,4942480,168.01441343440868
20,43436,1738,7683874,176.90104982042544
21,72342,2894,25942705,358.6119405048243
22,55678,2228,14510477,260.61419232012645
23,54105,2165,7340891,135.67860641345533
24,136971,5479,55673691,406.4633462557768
25,191206,7649,75907598,396.99380772569896
26,137965,5519,56768021,411.4668285434712
27,3546,142,374300,105.55555555555556
28,149372,5975,58087117,388.87553892295745
29,105780,4232,43733139,413.43485536018153
30,74914,2997,18160907,242.42340550497903
31,183609,7345,7512358,40.91497693468185
32,64522,2581,19263071,298.5504324106506
33,229454,9179,66300185,288.94761041428785
34,216390,8656,288996303,1335.5344655483154
35,56318,2253,22172661,393.70469476899035
36,66658,2667,15811823,237.2081820636683
37,29528,1182,113778,3.853224058520726
39,53573,2143,1351147,25.22067086032143
40,31054,1243,6818843,219.58018290719392
41,32767,1311,8000273,244.15640736106448
42,184069,7363,4998067,27.153225149264678
43,8154,327,811274,99.49399067942115
44,14123,565,1573827,111.43715924378674
45,17783,712,8297957,466.62301074059496
46,96758,3871,69771087,721.0885611525662
47,4029,162,33320,8.270042194092827
48,45784,1832,894697,19.541695788921896
49,55261,2211,16819489,304.36454280595717
50,19019,761,4219798,221.87275882012725
51,223332,8934,125614720,562.4573281034513
54,184179,7368,206783602,1122.7317012254382
