Table Number,Players,Pages,Total KC,Average KC/Player
11,82700,3308,36064441,436.08755743651756
12,78058,3123,70480449,902.9240949037895
13,347501,13901,92963809,267.52098267343115
14,37853,1515,1205195,31.838823871291574
15,48577,1944,11706077,240.97982584350618
16,116094,4644,86616700,746.0910985925199
17,98539,3942,36791801,373.3729893747653
18,11752,471,1295918,110.27212389380531
19,33666,1347,5684479,168.849254440682
20,47602,1905,8386453,176.17858493340617
21,79839,3194,28299911,354.4622427635617
22,61510,2461,16154377,262.6300926678589
23,60001,2401,8133099,135.54939084348595
24,148008,5921,59684237,403.250074320307
25,207193,8288,81403322,392.88644886651576
26,149087,5964,60866573,408.2621087016306
27,4863,195,503112,103.45712523133868
28,162520,6501,64579891,397.3658072852572
29,118962,4759,49982153,420.1522587044602
30,85521,3421,21148262,247.28735632183907
31,209207,8369,8879785,42.44497077057651
32,70487,2820,21027793,298.3215770283882
33,248997,9960,72681775,291.8981955605891
34,235313,9413,316512993,1345.0722781996744
35,62679,2508,24769475,395.1798050383701
36,74445,2978,17834800,239.5701524615488
37,35249,1410,141699,4.019943828193708
39,61201,2449,1551132,25.34487998562115
40,38939,1558,8799347,225.97773440509516
41,35778,1432,8769771,245.11630051987254
42,202137,8086,5524557,27.33075587349174
43,10176,408,997028,97.97838050314465
44,18643,746,2257388,121.08501850560532
45,20721,829,9800369,472.9679552145167
46,106059,4243,76795504,724.0828595404445
47,4876,196,41373,8.485028712059064
48,50570,2023,988250,19.542218706743128
49,59281,2372,18340312,309.37926148344326
50,21326,854,4757191,223.07000844040138
51,248490,9940,154656086,622.3835405851343
54,200790,8032,228009901,1135.5640270929828
