Table Number,Players,Pages,Total KC,Average KC/Player
11,67474,2699,29286389,434.03961525921096
12,63253,2531,52743276,833.8462365421403
13,300057,12003,79268121,264.17687639348526
14,26693,1068,839409,31.446783800996517
15,41347,1654,9820940,237.52485065421916
16,96699,3868,71805779,742.5700265773172
17,80458,3219,29779933,370.1301672922519
18,6812,273,646734,94.94039929536113
19,26417,1057,4400949,166.59533633645
20,40663,1627,7229105,177.780906475174
21,66660,2667,24112878,361.7293429342934
22,51313,2053,13281729,258.8375070644866
23,50166,2007,6804601,135.64168959055934
24,127733,5110,52216428,408.7935615698371
25,177769,7111,71244801,400.77179373231553
26,128585,5144,53244339,414.07892833534237
27,2783,112,295806,106.2903341717571
28,138224,5529,53555170,387.452034378979
29,96015,3841,39569829,412.12132479300107
30,66037,2642,15874408,240.38657116465012
31,162714,6509,6453664,39.66262276140959
32,59403,2377,17852143,300.5259498678518
33,213729,8550,61603938,288.23387560883174
34,200624,8025,266712938,1329.4169092431614
35,51356,2055,20238869,394.08966819845784
36,61021,2441,14383698,235.71717933170547
37,24797,992,91907,3.706375771262653
39,48631,1946,1220043,25.087762949558922
40,25515,1021,5414270,212.1994904957868
41,30819,1233,7505758,243.54320386774393
42,169200,6768,4576195,27.046069739952717
43,6345,254,639880,100.84791174152876
44,8462,339,899525,106.30170172536043
45,15277,612,7117261,465.8808012044249
46,88990,3560,64155451,720.9287672772222
47,3412,137,28560,8.370457209847597
48,42114,1685,825496,19.60146269649048
49,52054,2083,15674113,301.1125561916471
50,17502,701,3877278,221.53342475145698
51,201989,8080,110700059,548.0499383629801
54,170658,6827,192628830,1128.7418697043208
