Table Number,Players,Pages,Total KC,Average KC/Player
11,80927,3238,35266681,435.78386694181177
12,76570,3063,68737676,897.7102781768317
13,342451,13699,91041564,265.8528198194778
14,36454,1459,1161168,31.852965381028145
15,47749,1910,11484294,240.51381180757713
16,113678,4548,84725698,745.3130596949278
17,97004,3881,36145441,372.6180466784875
18,11369,455,1244621,109.47497581141701
19,32854,1315,5549440,168.9121568149997
20,46781,1872,8255082,176.46228169556016
21,78284,3132,27804600,355.17602575238874
22,60459,2419,15828754,261.80972229113945
23,58866,2355,7993535,135.79205313763464
24,145867,5835,58922072,403.9438118285836
25,204049,8162,80341260,393.7351322476464
26,146963,5879,60077161,408.79106305668773
27,4622,185,483431,104.59346603202077
28,160018,6401,63277429,395.43944431251487
29,116025,4641,48636401,419.1889765136824
30,83658,3347,20631804,246.62081331133902
31,203977,8160,8610292,42.212072929791105
32,69307,2773,20696782,298.6246988038726
33,245061,9803,71384688,291.29354732087114
34,231333,9254,311025912,1344.4943522973376
35,61429,2458,24232390,394.4780152696609
36,72901,2917,17428416,239.06964239173675
37,34299,1372,137121,3.9978133473279103
39,59629,2386,1511512,25.348605544282144
40,37618,1505,8459942,224.89079695890265
41,35262,1411,8633907,244.85017866258295
42,198555,7943,5421104,27.302782604316185
43,9839,394,966875,98.2696412237016
44,17896,716,2145382,119.88053196244971
45,20268,811,9535988,470.4947700809157
46,104230,4170,75458772,723.9640410630336
47,4738,190,40020,8.446601941747574
48,49671,1987,970619,19.540959513599486
49,58605,2345,18091741,308.7064414299121
50,20910,837,4648043,222.28804399808703
51,243641,9746,148200671,608.2747608161188
54,198666,7947,226009262,1137.634330987688
