Table Number,Players,Pages,Total KC,Average KC/Player
11,76529,3062,33329985,435.5209789752904
12,72821,2913,64225263,881.9607393471664
13,331399,13256,87171629,263.0413157553282
14,33142,1326,1050341,31.69214290024742
15,45888,1836,10975394,239.1778678521618
16,108735,4350,80917243,744.1692463328275
17,92880,3716,34429755,370.6907299741602
18,10194,408,1092215,107.14292721208554
19,30876,1236,5197009,168.31872651897913
20,44902,1797,7925321,176.50262794530312
21,74800,2992,26694012,356.8718181818182
22,57498,2300,14995546,260.8011756930676
23,56204,2249,7637921,135.8963952743577
24,140687,5628,57045377,405.4772438107288
25,196602,7865,77774027,395.59122999766026
26,141706,5669,58165211,410.4639958787913
27,3985,160,413571,103.7819322459222
28,153887,6156,60219767,391.3245888216679
29,109952,4399,45635293,415.04741159778814
30,78590,3144,19162856,243.833261229164
31,191817,7673,7959902,41.497375102311054
32,66687,2668,19884507,298.1766611183589
33,236033,9442,68373777,289.6788881215762
34,222643,8906,298219884,1339.4532233216405
35,58369,2335,22995984,393.9759804005551
36,69205,2769,16449792,237.69658261686294
37,31577,1264,123541,3.912372929663996
39,56076,2244,1415359,25.240013553035165
40,33816,1353,7485542,221.36095339484268
41,33846,1354,8266954,244.2520238728358
42,190057,7603,5174732,27.22726339992739
43,8851,355,875601,98.92678793356683
44,15752,631,1822796,115.71838496698832
45,18866,755,8820723,467.5460086928867
46,99798,3992,72112799,722.5876169863124
47,4331,174,36052,8.3241745555299
48,47458,1899,926791,19.528656917695645
49,56794,2272,17368360,305.813290136282
50,19813,793,4394069,221.7770655630142
51,231869,9275,133518359,575.8353164933648
54,190149,7606,213323705,1121.876554701839
